BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
16-145436,False,False,False,False,False,False,SAEM
16-146870,False,False,True,False,False,False,
17-144287,False,False,False,False,False,False,Etablissement public local
17-157025,False,False,True,False,False,False,
17-87192,False,False,False,False,True,False,
18-100297,True,False,False,False,False,False,
18-101068,False,False,False,False,False,False,ESPIC
18-102854,False,False,False,False,False,False,Collectivité Territoriale
18-103709,True,False,False,False,False,False,
18-105169,False,False,False,False,True,False,
18-105390,False,False,True,False,False,False,
18-105710,True,False,False,False,False,False,
18-106920,False,False,True,False,False,False,
18-108514,False,False,True,False,False,False,
18-108749,False,False,False,False,True,False,
18-108765,False,False,True,False,False,False,
18-109125,True,False,False,False,False,False,
18-109194,False,False,True,False,False,False,
18-109280,False,False,False,False,True,False,
18-109833,False,False,False,False,False,False,Etablissement public de coopération intercommunale
18-110032,False,False,True,False,False,False,
18-111046,False,False,True,False,False,False,
18-111114,False,False,True,False,False,False,
18-112612,False,False,False,False,True,False,
18-112698,False,False,True,False,False,False,
18-113747,False,False,True,False,False,False,
18-114120,False,False,True,False,False,False,
18-114129,False,False,False,False,True,False,
18-114290,False,False,False,False,False,False,Métropole
18-115144,False,False,False,False,True,False,
18-115248,False,False,False,False,True,False,
18-116280,False,False,True,False,False,False,
18-117221,False,False,True,False,False,False,
18-117578,False,False,False,False,True,False,
18-117796,False,False,True,False,False,False,
18-117986,False,False,False,False,False,False,Etablissement Public de Coopération intercommunale
18-118159,False,False,True,False,False,False,
18-118292,False,False,True,False,False,False,
18-120000,False,False,True,False,False,False,
18-121710,False,False,False,False,True,False,
18-121753,False,False,True,False,False,False,
18-121973,False,False,False,False,False,False,Collectivité territoriale à statut particulier
18-121997,False,False,False,True,False,False,
18-122216,False,False,True,False,False,False,
18-122345,False,False,True,False,False,False,
18-123452,True,False,False,False,False,False,
18-123680,False,False,True,False,False,False,
18-123871,True,False,False,False,False,False,
18-124070,True,False,False,False,False,False,
18-124618,False,False,True,False,False,False,
18-124992,False,False,False,False,True,False,
18-125726,True,False,False,False,False,False,
18-125764,False,False,False,False,False,False,Etablissement Public de Coopération intercommunale
18-125801,False,False,False,False,False,False,EPCI
18-126073,False,False,True,False,False,False,
18-126404,True,False,False,False,False,False,
18-126430,False,False,True,False,False,False,
18-126449,False,False,True,False,False,False,
18-126819,False,False,False,False,True,False,
18-126824,False,False,True,False,False,False,
18-126898,False,False,True,False,False,False,
18-126974,False,False,False,False,False,False,Syndicat Mixte Départemental d'Etudes et de Traitement des Déchets Ménagers et Assimilés de la Vendée
18-127020,False,False,True,False,False,False,
18-127177,False,False,False,False,False,False,Centre Hospitalier
18-127269,True,False,False,False,False,False,
18-127393,False,False,False,False,False,False,Etablissement Public de Coopération intercommunale
18-127415,False,False,True,False,False,False,
18-127476,False,False,False,False,True,False,
18-127534,False,False,True,False,False,False,
18-127645,False,False,True,False,False,False,
18-127705,False,False,True,False,False,False,
18-127873,False,False,False,False,True,False,
18-127965,False,False,True,False,False,False,
18-128406,False,False,True,False,False,False,
18-128646,False,False,True,False,False,False,
18-128836,False,False,False,False,False,False,Etablissement public de santé
18-128857,False,False,False,False,True,False,
18-129009,False,False,False,False,True,False,
18-129507,False,False,True,False,False,False,
18-129588,True,False,False,False,False,False,
18-129766,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
18-129994,False,False,True,False,False,False,
18-130066,False,False,True,False,False,False,
18-130075,True,False,False,False,False,False,
18-130146,True,False,False,False,False,False,
18-130375,False,False,True,False,False,False,
18-130377,True,False,False,False,False,False,
18-130470,False,False,True,False,False,False,
18-130671,False,False,True,False,False,False,
18-130746,False,False,False,False,True,False,
18-131055,False,False,False,False,True,False,
18-131072,False,False,True,False,False,False,
18-131215,False,False,True,False,False,False,
18-131334,False,False,True,False,False,False,
18-131358,False,False,False,False,False,False,SEM
18-131360,False,False,False,False,False,False,communauté urbaine
18-131539,False,False,True,False,False,False,
18-131601,True,False,False,False,False,False,
18-131672,False,False,False,False,False,False,Établissement public
18-131681,False,False,False,False,False,False,Etablissement public de coopération intercommunale
18-131682,False,False,False,False,True,False,
18-131735,True,False,False,False,False,False,
18-131808,False,False,True,False,False,False,
18-131831,False,False,True,False,False,False,
18-131856,False,False,False,False,False,False,Etablissement public de coopération intercommunale
18-131857,False,False,False,False,False,False,SA HLM
18-131900,False,False,True,False,False,False,
18-131919,False,False,True,False,False,False,
18-132007,False,False,True,False,False,False,
18-132057,True,False,False,False,False,False,
18-132062,False,False,True,False,False,False,
18-132106,False,False,True,False,False,False,
18-132250,False,False,True,False,False,False,
18-132348,False,False,False,False,True,False,
18-132372,False,False,False,False,False,False,collectivité territoriale
18-132406,False,False,False,False,True,False,
18-132440,False,False,True,False,False,False,
18-132471,False,False,False,False,False,False,Etablissement public local
18-132595,False,False,True,False,False,False,
18-132637,False,False,False,False,True,False,
18-132722,True,False,False,False,False,False,
18-132736,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
18-132832,True,False,False,False,False,False,
18-132885,False,False,True,False,False,False,
18-133031,False,False,False,False,True,False,
18-133173,False,False,False,False,False,False,Société d'Economie Mixte
18-133191,False,False,True,False,False,False,
18-133276,False,False,True,False,False,False,
