BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
18-174275,INSEP,None, LE DIRECTEUR DE L'INSEP,,,11 AVENUE DU TREMBLAY,75012,PARIS,,01-41-74-41-00,,01-41-74-45-37,marches-publics@insep.fr,http://www.insep.fr/,http://www.insep.fr/,,,,,False,False,,False,False
18-174277,COMMUNAUTE D AGL ROISSY PAYS DE FRANCE,20005565500019,,,FR108,6 bis avenue Charles de Gaulle,95700,Roissy En France,,(+33) 1-34-29-03-06,,,correspondre@aws-france.com,https://www.roissypaysdefrance.fr,https://agysoft.marches-publics.info/,,https://agysoft.marches-publics.info/,https://agysoft.marches-publics.info/,,False,True,,False,True
18-174281,Ville de la Ferté saint Aubin,20000593200013,,,FRB06,Place Charles de Gaulle,45240,La Ferté Saint Aubin,,(+33) 2-38-64-00-38,,(+33) 3-38-76-59-01,marches.publics@laferte.org,http://www.cc-lafertesaintaubin.fr,http://approlys.marches-publics.info/,,,,,False,True,,False,True
18-174282,ville de Goussainville,None, le Maire,,,1 Place de la Charmeuse BP 10030,95191,GOUSSAINVILLE,,01-39-94-60-00,,,pascale.boehm@ville-goussainville.fr,http://www.ville-goussainville.fr,http://www.ville-goussainville.fr,,,,,False,False,,False,False
18-174285,Conseil Général d'Indre et Loire,None, le Président du Conseil départemental,,,Place de la Préfecture,37927,Tours,,02-47-31-42-74,,02-47-31-43-75,commande-publique@departement-touraine.fr,http://www.touraine.fr,http://www.touraine.fr,,,,,False,False,,False,False
18-174286,Parc national de la Guadeloupe,None,Bernadette Guillet,,,Monteran,97120,Saint-claude,,05-90-41-55-55,,05-90-41-55-56,bernadette.guillet@guadeloupe-parcnational.fr,,,,,,,False,False,,False,False
18-174288,COMMUNE DU PONTET,None," HEBRARD Joris, Maire",,,13 rue de l'hôtel de ville BP 20198,84134,Le Pontet cedex,,04-90-31-66-50,,,bmp@mairie-lepontet.fr,http://www.ville-lepontet.com,http://www.agysoft.marches-publics.info,,,,,False,False,,False,False
18-174294,THONON AGGLOMERATION,20006755100016,,,FRK28,"2, place de l'Hôtel de Ville, Bp 80114",74207,Thonon-Les-Bains Cedex,,(+33) 4-50-94-27-27,,(+33) 4-50-94-27-04,s-mathieu@thononagglo.fr,http://www.mp74.fr,http://www.mp74.fr,,http://www.mp74.fr,http://www.mp74.fr,,False,True,,False,True
18-174295,Parc national de la Guadeloupe,None,Bernadette Guillet,,,Monteran,97120,Saint-Claude,,,,,,,,,,,,False,False,,False,False
18-174302,Ville de Valleiry,None," MUGNIER Frédéric, MAIRE",,,"2, ROUTE DE BELLEGARDE BP 18",74520,VALLEIRY,,04-50-04-30-29,,04-50-04-27-02,contact@valleiry.fr,http://www.valleiry.fr/,,,,,,False,False,,False,False
