BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
18-128791,False,False,False,False,False,False,Santé
18-128792,True,False,False,False,False,False,
18-128798,False,False,True,False,False,False,
18-128800,False,False,True,False,False,False,
18-128802,False,False,True,False,False,False,
18-128809,False,False,False,False,False,False,centre hospitalier
18-128812,False,False,False,False,False,False,EPS
18-128816,False,False,True,False,False,False,
18-128822,False,False,True,False,False,False,
18-128824,False,False,False,False,False,False,GCS
18-128825,False,False,False,False,True,False,
18-128826,False,False,True,False,False,False,
18-128827,False,False,False,False,False,False,Établissement public de santé
18-128840,False,False,True,False,False,False,
18-128841,False,False,True,False,False,False,
18-128843,False,False,False,False,False,False,Sapeurs pompiers
18-128846,False,False,False,False,False,False,autre
18-128848,False,True,False,False,False,False,
18-128850,False,False,True,False,False,False,
18-128853,False,False,False,False,True,False,
18-128859,False,False,True,False,False,False,
18-128861,False,False,True,False,False,False,
18-128863,False,False,True,False,False,False,
18-128871,False,False,True,False,False,False,
18-128872,True,False,False,False,False,False,
18-128874,False,False,True,False,False,False,
18-128876,False,False,False,False,True,False,
18-128879,False,False,False,False,False,False,Protection sociale
18-128880,False,False,False,False,True,False,
18-128885,False,False,True,False,False,False,
18-128886,False,False,False,False,True,False,
18-128888,False,False,True,False,False,False,
18-128891,True,False,False,False,False,False,
18-128892,False,False,False,False,False,False,Collectivité territoriale
18-128895,False,False,True,False,False,False,
18-128896,False,False,False,False,False,False,Établissement public de santé
18-128898,False,True,False,False,False,False,
18-128901,False,False,True,False,False,False,
18-128907,False,False,False,False,False,False,Etablissement public local
18-128908,False,False,False,False,True,False,
18-128910,False,False,False,False,True,False,
18-128913,False,False,False,False,False,False,FRUP
18-128920,False,False,False,False,False,False,Etablissement public de santé
18-128925,False,False,False,False,True,False,
18-128926,False,False,True,False,False,False,
18-128927,False,False,True,False,False,False,
18-128930,False,False,True,False,False,False,
18-128934,False,False,True,False,False,False,
18-128939,False,False,True,False,False,False,
18-128940,False,False,True,False,False,False,
18-128944,False,False,True,False,False,False,
18-128946,False,False,False,False,False,False,FRUP
18-128947,False,False,False,False,False,False,Etablissement public de l'Etat dans le domaine de la santé
18-128948,False,False,True,False,False,False,
18-128949,True,False,False,False,False,False,
18-128950,False,False,False,False,True,False,
18-128952,False,False,True,False,False,False,
18-128953,True,False,False,False,False,False,
18-128956,True,False,False,False,False,False,
18-128959,False,True,False,False,False,False,
18-128960,False,False,True,False,False,False,
18-128965,False,False,False,False,True,False,
18-128968,False,False,False,False,True,False,
18-128969,False,False,False,False,False,False,Régie de transport
18-128970,False,False,False,False,True,False,
18-128972,False,False,False,False,False,False,centre hospitalier
18-128975,False,False,False,False,False,False,EPCI
18-128978,False,False,False,False,True,False,
18-128979,False,False,False,False,True,False,
18-128989,False,False,True,False,False,False,
18-129002,False,False,False,False,False,False,Caisse d'allocations familiales
18-129007,False,False,False,False,True,False,
18-129012,False,False,True,False,False,False,
18-129023,True,False,False,False,False,False,
18-129026,False,False,False,False,True,False,
18-129033,False,False,False,False,True,False,
18-129048,False,False,False,False,True,False,
18-129053,False,False,False,False,True,False,
18-129056,False,False,True,False,False,False,
18-129060,False,False,False,False,False,False,Société publique locale
18-129063,True,False,False,False,False,False,
18-129065,False,False,True,False,False,False,
18-129067,False,False,True,False,False,False,
18-129068,True,False,False,False,False,False,
18-129069,True,False,False,False,False,False,
18-129071,False,False,False,False,False,False,Etablissement public de coopération intercommunale
18-129075,False,False,True,False,False,False,
18-129076,False,False,False,False,False,False,Etablissement public de santé
18-129085,False,False,True,False,False,False,
18-129087,False,False,True,False,False,False,
18-129090,False,False,True,False,False,False,
18-129091,False,False,False,False,False,False,Recherche
18-129092,True,False,False,False,False,False,
18-129094,False,False,False,False,False,False,collectivité territoriale
18-129095,False,False,False,False,False,False,Santé
18-129096,False,False,False,False,True,False,
18-129099,False,False,False,False,False,False,SANTE
18-129103,False,False,False,True,False,False,
18-129105,False,False,False,False,False,False,centre hospitalier
18-129107,False,False,True,False,False,False,
18-129108,False,False,False,False,True,False,
18-129112,False,False,False,False,False,False,Etablissement Public de l'Etat
18-129114,False,False,False,False,True,False,
18-129116,True,False,False,False,False,False,
18-129123,False,False,False,False,False,False,Etablissement public de santé
18-129124,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale (EPCI)
18-129128,True,False,False,False,False,False,
18-129129,False,False,False,False,True,False,
18-129130,False,False,True,False,False,False,
18-129133,False,False,True,False,False,False,
18-129140,False,False,True,False,False,False,
18-129142,False,False,True,False,False,False,
18-129143,False,False,True,False,False,False,
18-129144,False,False,True,False,False,False,
18-129145,False,False,True,False,False,False,
18-129146,False,False,False,True,False,False,
18-129153,False,False,True,False,False,False,
18-129160,True,False,False,False,False,False,
18-129163,True,False,False,False,False,False,
18-129167,False,False,False,False,False,False,EPS
18-129168,False,False,False,False,False,False,collectivité territoriale à statu particulier
18-129182,False,False,True,False,False,False,
18-129183,False,False,False,False,True,False,
18-129192,False,False,False,False,True,False,
18-129193,True,False,False,False,False,False,
18-129195,False,False,True,False,False,False,
18-129200,True,False,False,False,False,False,
18-129202,False,False,True,False,False,False,
18-129203,False,False,True,False,False,False,
18-129204,False,False,True,False,False,False,
18-129208,False,False,True,False,False,False,
18-129209,False,False,True,False,False,False,
18-129210,False,False,True,False,False,False,
18-129211,False,False,False,True,False,False,
18-129212,False,False,True,False,False,False,
18-129215,False,False,True,False,False,False,
18-129217,False,False,True,False,False,False,
18-129219,False,False,False,False,False,False,autre
18-129220,False,False,True,False,False,False,
18-129227,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
18-129229,False,False,False,False,True,False,
18-129230,False,False,False,False,True,False,
18-129235,True,False,False,False,False,False,
18-129236,False,False,True,False,False,False,
18-129247,False,False,True,False,False,False,
18-129248,False,False,True,False,False,False,
18-129249,True,False,False,False,False,False,
18-129250,False,False,False,True,False,False,
18-129251,False,False,False,True,False,False,
18-129254,False,False,False,False,True,False,
18-129258,False,False,False,False,False,False,centre hospitalier
18-129263,False,False,False,False,False,False,EPCI
18-129272,False,False,False,False,False,False,Personne morale de droit privé soumise au régime visé par lordonnance no2015-899 du 23 juillet 2015 conformément à larticle L313-17-1 du Code de la Construction et de lHabitation.
18-129273,False,False,True,False,False,False,
18-129274,False,False,True,False,False,False,
18-129275,False,False,True,False,False,False,
18-129277,False,False,False,False,False,False,autre
18-129278,False,False,True,False,False,False,
18-129279,False,False,True,False,False,False,
18-129282,False,False,True,False,False,False,
18-129283,False,False,True,False,False,False,
18-129286,False,False,False,False,True,False,
18-129287,False,False,False,False,True,False,
18-129289,False,False,True,False,False,False,
18-129294,False,False,False,False,False,False,Etablissement public national à caractère scientifique culturel et professionnel
18-129296,False,False,True,False,False,False,
18-129297,False,False,False,False,True,False,
18-129299,True,False,False,False,False,False,
18-129300,False,False,True,False,False,False,
18-129307,False,False,False,False,True,False,
18-129308,False,False,False,False,True,False,
18-129312,False,False,False,False,False,False,Établissement public
18-129315,False,False,True,False,False,False,
18-129318,False,False,False,False,True,False,
