BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
18-21073,Habitations de Haute-Provence,None,,,FRL01,"2, rue du Dr Simon Piétri",04005,DIGNE LES BAINS,,(+33) 4-92-36-76-41,,(+33) 4-92-31-20-56,juridique@h2p-esh.eu,http://www.h2p-esh.eu,http://h2p-esh.e-marchespublics.com,,http://h2p-esh.e-marchespublics.com,http://h2p-esh.e-marchespublics.com,,False,True,,False,True
18-21074,Centre Hospitalier de Douai,None,Madame Jessica NOULETTE,,,direction générale - service des affaires juridiques - cellule des marchés publics - B.P. 10740,59507,Douai cedex,,03-27-94-71-02,,03-27-94-70-14,marchespublics@ch-douai.fr,http://www.ch-douai.fr/,https://marchespublics.intermed-portail.net/,,,,,False,False,,False,False
18-21075,Métropole Rouen Normandie,None,,M. le Président ou son représentant délégué,FRD22,Etablissement Public Territorial Service des Marchés Le 108 108 Allée François MitterrandB.P. 1180,76176,Rouen Cedex,,(+33) 2-32-76-44-22,,,demat.marches@metropole-rouen-normandie.fr,http://www.metropole-rouen-normandie.fr,https://www.mpe76.fr,,,,,False,False,,False,False
18-21077,SYMSEM,None,,,FRF23,4 grande rue,51240,Dampierre Sur Moivre,,(+33) 3-26-70-19-28,,,symsem51@omnisconseil.fr,http://www.omnisconseil.fr,,,,,,False,True,,False,True
18-21078,Région Normandie,None, Lesueur Karine,,,CS 50523,14035,Caen cedex 1,,02-31-06-98-15,,02-31-06-97-34,sdm-caen@normandie.fr,http://region-normandie.e-marchespublics.com,http://region-normandie.e-marchespublics.com,,,,,False,False,,False,False
18-21079,Communauté d'agglomération du Niortais,None,,,FRI33,"140, rue des Equarts CS28770",79027,Niort cedex,,(+33) 5-17-38-79-13,,,marches.publics@agglo-niort.fr,http://www.niortagglo.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_dxiGtzB_ZY,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_dxiGtzB_ZY,,False,True,,False,True
18-21080,Conseil Régional Occitanie,None,,Site de Montpellier 201 avenue de la Pompignane 34064 Montpellier cedex 02,FRJ,Hôtel de Région 22 boulevard du Maréchal Juin,31406,Toulouse cedex 9,,(+33) 4-67-22-80-00,,(+33) 4-67-22-90-52,commandepublique@laregion.fr,http://www.laregion.fr,http://marchespublics.laregion.fr/,,,,,False,True,,False,True
18-21081,Le Grand Narbonne,None,Monsieur le Président,,,12 boulevard Frédéric Mistral - CS 50100,11785,Narbonne cedex,,04-68-58-14-58,,04-68-58-14-59,,,http://marchespublics.aude.fr,,,,,False,False,,False,False
18-21082,Caisse des dépôts,None,,Aleksandra Desmets,FR,"56, rue de Lille",75356,Paris,,,,,aleksandra.desmets@caissedesdepots.fr,https://www.caissedesdepots.fr/,https://marches.caissedesdepots.fr/,,,,,False,True,,False,True
18-21083,Centre hospitalier Sainte-Anne,None,"Mlle Diane Chenaouy, AAH",,,Direction de l'ingénierie des travaux 1 rue cabanis,75674,Paris cedex 14,,01-45-65-64-20,,,marchespublics-ditm@ch-sainte-anne.fr,,,,,,,False,False,,False,False
