BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
18-17824,True,False,False,False,False,False,False,,False,False,,,,False,Absence de critères d'attribution et de mise en concurrence en raison de la déclaration sans suite de la procédure initiale.
18-17852,False,False,False,False,False,True,False,,False,False,,,,False,Qiagen atteste par certificat de l'exclusivité de son offre
18-17891,False,False,False,False,False,False,False,,False,False,,,,True,marché inférieur aux seuils européens
18-18605,False,False,False,False,False,True,False,,False,False,,,,False,Le présent accord-cadre est conclu selon une procédure négociée sans publicité ni mise en concurrence préalable conformément au 3° de l'article 42 de l'ordonnance no2015-899 du 23 juillet 2015 et à l'article 30-3° c) du décret no2016-360 du 25 mars 2016 compte tenu de la fabrication et de la commercialisation exclusive de la spécialité par le titulaire.
18-18651,False,False,False,False,False,False,False,,False,False,,,,True,Le montant est inférieur aux seuils européens.
18-18706,False,False,False,False,False,False,False,,False,False,,,,True,Marché d'un montant inférieur aux seuils européens
18-18832,False,False,False,False,False,True,False,,False,False,,,,False,"Compte tenu des droits dexclusivité détenus par la société WOLFRAM  pour commercialiser, en France, ses licences et assurer les prestations associées de support et de formation, il a été décidé de lancer une procédure de marchénégocié sans publicité et sans mise en concurrence préalables sur le fondement de larticle 30 I 3 du décret no 2016-360 du 25 mars 2016 relatif aux marchés publics."
18-19274,True,False,False,False,False,False,False,,False,False,,,,False,La présente consultation fait suite à une précédente consultation infructueuse. 4 des 5 lots ont été attribués pour le marché initial référencé 2017-NUM-01. Déclaration du lot no 1 infructueux car les offres classées après les 1er et 2ème ont été jugées inacceptables.
18-19807,False,False,False,False,False,False,False,,False,False,,,,True,Montant du marché inférieur aux seuils communautaires
18-19920,True,False,False,False,False,False,False,,False,False,,,,False,"La présente procédure concurrentielle avec négociation, en application de l'article 25-II-6 du décret no2016-360 du 25 mars 2016 relatif aux marchés publics, correspond à la relance du lot no1 de l'appel d'offres no2017V12033420, déclaré sans suite par le pouvoir adjudicateur pour cause d'infructuosité."
18-20646,True,False,False,False,False,False,False,,False,False,,,,False,"Suite au MAPA DIT 170743 rendu infructueux (aucune offre) , un marché négocié a été relancé le seul à avoir répondu à ce marché est la société CREASTORES."
18-20678,False,False,False,False,False,True,False,,False,False,,,,False,"La société VITARIS déclare être la seule sur le marché concurrentiel, en mesure d'offrir une solution intégrée comprenant l'ensemble des capteurs nécessaires et prestations visées dans les besoins du présent marché."
18-20879,False,False,False,False,False,True,False,,False,False,,,,False,"La commercialisation de nos onduleurs n'est assurée en France qu'à travers la société VERTIV SAS, anciennement EMERSON NETWORK POWER SAS. VERTIV est constructeur et mainteneur de ses propres équipements, il résulte de l'héritage de différents entités CHLORIDE/LIEBERT/EMERSON NETWORK POWER. Aucune autre société n'a été formée pour assurer le suivi des produits, la maintenance et la remise en état de ces onduleurs. Entre autre, les logiciels permettant la mise à jour nécessaire des softs ne sont accessibles qu'à nos seuls techniciens. Nous assurons également la commercialisation exclusive des pièces détachées spécifiques à ces à ces équipements. Notre service technique est donc le seul à avoir toutes les compétences nécessaires pour intervenir sur vos onduleurs CHLORIDE / LIEBERT/EMERSON NETWORK POWER."
18-21943,False,False,False,False,False,True,False,,False,False,,,,False,"Explication : La société SODIS assure la distribution exclusive de nombreux éditeurs. Elle est ainsi distributeur exclusif pour tous les articles faisant lobjet du présent marché. En effet, les produits concernés sont assortis soit de droits dauteur, de droits dimage ou de droits dexclusivité."
18-22118,False,False,False,False,False,True,False,,False,False,,,,False,"Depuis plusieurs années, le Conseil départemental de lHérault sest doté du logiciel GENESIS, édité par la Sté ATOS Intégration  Sirus  95870 BEZONS. Afin dassurer le maintien en conditions opérationnelles de lapplication, des marchés récurrents de maintenance corrective et adaptative sont conclus avec léditeur, sur le fondement de larticle ci-dessus cité. Le recours à cette procédure a été justifié par la fourniture dune attestation de dépôt du logiciel GENESIS auprès de LOGITAS et dune attestation dexclusivité sur le référentiel de développement GENESIS et des logiciels qui en sont issus, leur commercialisation, la fourniture des prestations de maintenance corrective et évolutive du dit référentiel, par léditeur ATOS Intégration - Sirus. "
18-22149,False,False,False,False,False,False,True,,False,False,,,,False,Le marché public est passé selon la procédure négociée sans publicité préalable ni mise en concurrence définie par larticle suivant 30 I 1° du Décret et motivée par lurgence impérieuse résultant de circonstances imprévisibles pour l'EFS ne permettant pas de respecter les délais minimaux exigés pour la passation dun marché public en procédure formalisée. Les circonstances imprévisibles sont liées à la résiliation pour faute du marché public précédent.
18-22285,True,False,False,False,False,False,False,,False,False,,,,False,L'unique offre reçue pour le lot 6 a été déclarée irrégulière en raison de son caractère incomplet. La consultation a été relancée par procédure concurrentielle avec négociation avec ce seul candidat.
18-22642,False,False,False,False,False,False,False,,False,False,,,,True,Le présent marché n'entre pas dans le champs de l'application de la directive 2014/24/UE du 26 février 2014 parce qu'il est inférieur aux seuils édictés à l'article 4 de la dite directive.
18-23117,False,False,False,False,False,True,False,,False,False,,,,False,"La société GFI Progiciels ,attributaire du marché détient les droit patrimoniaux du progiciel ASTRE RH dont les codes sources ont été déposés à l'Agence pour la Protection des Programmes et qu'à ce titre elle est la seule habilitée à en assurer la maintenance. "
18-23466,False,False,False,False,False,False,False,,False,True,,,,False,Le marché est passé selon la technique du concours régie par larticle 8 de lordonnance no2015-899 du 23 juillet2015 relative aux marchés publics et les articles 88 à 90 du décret no2016-360 du 25 mars 2016 relatif aux marchés publics. Il afait l'objet de la publication d'un avis de concours et d'un avis concernant les résultats du concours conformément aux dispositionsde l'article 79 de la directive 2014/24/UE du 26 février 2014. Le marché a été attribué au lauréat du concours conformément auxdispositions des articles 88 à 90 du décret 2016-360 du 25 mars 2016 et de l'article 32-4 de la directive 2014/24/UE du 26 février2014
18-23521,False,False,False,False,False,True,False,,False,False,,,,False,"Le marché est un marché négocié sans publicité ni mise en concurrence. Il est passé en application de l'article 30-I-3° c) du décret no2016-360 du 25 mars 2016 relatifs aux marchés publics.Ce choix de procédure s'appuie sur le fait que :1. le candidat a l'entière propriété des logiciels EMC et de leurs documentations eta obtenu les droits aux fins de concéder des licences sur lesdits logiciels et documentations,2. le candidat est le seul habilité à commercialiser de façon directe en France métropolitaine le support logiciel et matériel de niveau 3 de ces produits et à prendre en charge la réalisation des services correspondants.Le candidat est ainsi détenteur d'une exclusivité qui n'a pas fait l'objet de cession à des tiers."
18-23794,False,False,False,False,False,False,False,,False,False,,,,True,Marché d'un montant inférieur aux seuils européens
18-24091,False,False,False,True,False,False,False,,False,False,,,,False,"Les logiciels ADE, édités et développés par la société ADE Soft, ne peuvent être maintenus et développés que par la société ADE Soft. En effet, la société ADE Soft ne permet pas lintervention dun tiers pour exécuter les prestations prévues au marché. A ce titre, les prestations de maintenance associées aux logiciels ADE Booking et ADE Assiduité, objet du marché, ne peuvent être exécutées que par la société ADE Soft, seule société habilitée à le faire."
18-24092,False,False,False,True,False,False,False,,False,False,,,,False,"Conformément aux articles L.122-10 à L-122-12 du Code de la propriété intellectuelle, et vu lagrément obtenu par arrêté du 11 juillet 2016 délivré par le Ministère de la culture, le Centre Français dexploitation du droit de Copie est lunique organisme ayant obtenu la compétence territoriale nationale pour recouvrir les redevances légales liées aux autorisations de reproduction et de copie sur supports papier.  Sagissant du recouvrement des redevances légales liées aux autorisation de reproduction et de copie sur supports numériques, lorganisme CFC a reçu mandats exclusifs de la part des éditeurs français et étrangers à lexception de léditeur Harvard Business Publishing qui choisit de traiter directement avec les établissements pédagogiques.  "
18-24484,False,False,False,True,False,False,False,,False,False,,,,False,"La présente procédure négociée sans publicité ni mise en concurrence préalables est passée en application de l'article 30-I.3° du décret no2016-360 du 25 mars 2016 relatif aux marchés publics.En effet, le marché ne peut être confié qu'à un opérateur économique déterminé pour des raisons techniques (cryosonde pour une IRM 7T existante) et d'exclusivité (maintenance de la cryosonde)."
18-24765,False,False,False,True,False,False,False,,False,False,,,,False,"Le projet concerne lacquisition dun scanner Vectra Polaris, seul équipement capable de répondre aux besoins techniques en termes dacquisition et danalyse dimages pour la plateforme dHistologie Expérimentale de lIBV.Cest le premier instrument multimodal pour la pathologie digitale qui intègre une imagerie multispectrale dans un scanner de lames haut de gamme. En plus de remplir toute nos attentes de qualité dimage en transmission et fluorescence il est équipé dun "" Liquid Crystal Tunable Filter "" permettant de scanner en multispectrale. Limagerie multispectrale permet dacquérir des images à de nombreuses longueurs dondes entre 420nm et 720nm afin de déterminer avec précision la distribution de la fluorescence dans les cellules et les tissus. Lutilisation des signatures spectrales permet la suppression des principaux artéfacts dont lautofluorescence.Le logiciel InForm est un puissant logiciel danalyse dimage qui, couplé au Vectra Polaris, permet l'identification et la quantification de plusieurs biomarqueurs en multipexe. Cest un logiciel basé sur le "" machine Learning "" (apprentissage).Suite à plusieurs essais et tests avec divers fournisseurs en 2016-2017, le choix des lames s'est fait afin de couvrir au mieux le besoin technique de l'Institut (IHC, RNAscope, immun marquage fluorescence colorimétrique). Le seul fournisseur de ce type déquipement est PerkinElmer qui a fourni une attestation dexclusivité sur ce produit."
18-24767,False,False,False,False,False,True,False,,False,False,,,,False,La procédure négociée sans publicité ni mise en concurrence préalables (art 30.1.3 du décret du 25 mars 2016) est choisie car IBM dispose des droits d'exclusivité (alinéa c de l'art 30.1.3 du décret du 25 mars 2016) de distribution sur la gamme IBM Z14.
18-25041,False,False,False,False,False,True,False,,False,False,,,,False,"Ce Système d'Information Géographique sur l'ensemble du territoire départemental, acquis en 2013, constitue le socle du système d'informations géographiques, et doit être maintenu et sécurisé. La société Esri France (21 rue des Capucins - 92195 Meudon Cedex) étant détentrice des droits patrimoniaux des licences Sig de la gamme Esri, elle est seule habilitée à assurer cette maintenance, ainsi que les formations et prestations associées"
18-26144,False,False,False,False,False,False,False,,True,False,,,,False,Réalisation de prestations similaires à celles qui ont été confiées au titulaire d'un marché public précédent passé après mise en concurrence.
18-26426,False,False,False,False,False,True,False,,False,False,,,,False,La société HORIBA ABX SAS est détentrice à titre exclusif des droits de réalisation des prestations de maintenance des équipements objets du marché.
18-27167,True,False,False,False,False,False,False,,False,False,,,,False,"Suite à un premier appel d'offres ouvert, la région n'a recçu aucune candidature. Le pouvoir adjudicateur a donc choisi de lancer une nouvelle consultation selon une procédure négociée sans publicité. Elle est soumise aux dispositions de l'article 30-I.2 du Décret no2016-360 du 25 mars 2016"
18-27460,False,False,False,False,False,True,False,,False,False,,,,False,"Ce système d'informations structurant soumis à de nombreuses évolutions réglementaires doit être maintenu et sécurisé. La société Cegid Public (25-27, Rue d'Astorg - 75008 Paris) étant détentrice des droits patrimoniaux des progiciels Yourcegid Secteur Public Rh Civi, elle est seule habilitée à assurer cette maintenance, ainsi que les formations et prestations associées"
