BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
11-240993,2018-05-13 22:00:00,,2018-05-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,21,Audit,CF_NIV_SUIV,False,False,33,,evaluation des risques professionnels et élaboration du document unique
11-240993,2018-05-13 22:00:00,,2018-05-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,33,,evaluation des risques professionnels et élaboration du document unique
11-240993,2018-05-13 22:00:00,,2018-05-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,33,,evaluation des risques professionnels et élaboration du document unique
16-137965,2018-05-05 22:00:00,,2018-06-10 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,59,,"réalisation d'une "" enquête mobilité certifiée cerema "" sur l'arrondissement de valenciennes"
16-137965,2018-05-05 22:00:00,,2018-06-10 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,59,,"réalisation d'une "" enquête mobilité certifiée cerema "" sur l'arrondissement de valenciennes"
16-137965,2018-05-05 22:00:00,,2018-06-10 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,471,"Sondage, enquête",CF_NIV_SUIV,False,False,59,,"réalisation d'une "" enquête mobilité certifiée cerema "" sur l'arrondissement de valenciennes"
16-90686,2018-05-03 22:00:00,,2018-05-08 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,19,Assistance technique,CF_NIV_SUIV,False,False,34,,"marché de prestations de manutentions, de déménagements et de garde meubles pour la ville de montpellier et montpellier méditerranée métropole"
16-90686,2018-05-03 22:00:00,,2018-05-08 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,86,Déménagement,CF_NIV_SUIV,False,False,34,,"marché de prestations de manutentions, de déménagements et de garde meubles pour la ville de montpellier et montpellier méditerranée métropole"
17-102601,2018-05-23 22:00:00,,2018-07-01 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,20,Assurance,CF_NIV_SUIV,False,False,94,,prestations d'assurance
17-129554,2018-05-05 22:00:00,,2018-06-19 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,266,Pièces détachées,CF_NIV_SUIV,False,False,974,,fourniture et livraison de pièces détachés neuves et d'occasion pour les besoins du parc automobile de la commune de saint-leu (3ème procédure)
