BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
18-174372,Aucune garantie financière n'est exigée,Caractéristiques des prix : Prix unitaires. Modalités de variation des prix : Révision Périodique. Annuelle. Modalité de règlement des comptes : selon les modalités du C.C.A.G.-F.C.S. Le délai global de paiement est de 30 jours. Modalités de financements : Ressources propres de la collectivité 100 %,Aucune forme de groupement imposée à l'attributaire. Les candidats pourront présenter plusieurs offres en agissant à la fois : - En qualité de candidats individuels et de membres d'un ou plusieurs groupements; - En qualité de membres de plusieurs groupements,False,False,"Remise d'échantillons : Afin d'optimiser l'analyse des offres, les candidats fourniront les échantillons indiqués dans la dernière colonne du bordereau des prix unitaires. Les échantillons seront à déposer à l'adresse indiquée à l'article 4.1 du règlement de la consultation",False,True,False,CF_NIV_SUIV,['FR'],
18-174377,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-174378,Aucune garantie financière n'est exigée,Caractéristiques des prix : Prix forfaitaires et prix unitaires. Modalités de variation des prix : Révision Périodique. Annuelle. Modalité de règlement des comptes : via un système de gestion informatique des marchés. Le délai global de paiement est de 30 jours. Modalités de financements : Ressources propres de la collectivité 100 %,Aucune forme de groupement imposée à l'attributaire. Les candidats pourront présenter plusieurs offres en agissant à la fois : - En qualité de candidats individuels et de membres d'un ou plusieurs groupements; - En qualité de membres de plusieurs groupements,False,False,"Le marché débutera à compter de la notification du contrat. Les candidats pourront proposer un autre délai, sans toutefois dépasser le délai maximum précité",False,True,False,CF_NIV_SUIV,['FR'],
18-174380,,,,False,False,,True,True,False,CF_NIV_SUIV,,
18-174382,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-174384,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
18-174387,Néant.,Financement du marché : fonds propres.- Prix : révisable.- Avance : sans- Modalités de règlement des prestations : selon les règles de la comptabilité publique et celles prévues par le décret no2016-360 du 25 mars 2016 relatif aux marchés publics et par mandat administratif.- Délai global de paiement : 30 jours à compter de la réception de la facture.- Comptable assignataire : M. l'administrateur des finances publiques de Nice Municipale,Solidaire ou conjoint.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
18-174388,,Paiement par mandat administratif à 30 jours sur budget communal,Toute forme de groupement est acceptée,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
18-174389,,,,False,False,,False,True,True,CF_NIV_SUIV,,
18-174391,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
