BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
18-36210,Ville de Saint-Cyr-Sur-Loire,None,,Direction des finances-marchés publics,FRB04,Parc de la Perraudière BP 139,37541,Saint-cyr-sur-loire,,(+33) 1-02-47-42-80-52,,,marches-publics@saint-cyr-sur-loire.com,https://www.saint-cyr-sur-loire.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_w63APPQydO,https://www.achatpublic.com,https://www.achatpublic.com,False,True,,False,True
18-36211,COMMUNE D AUBAGNE,None, Viviane CHAILLOUX,,,7 boulevard Jean JaurèsBP 41465,13785,Aubagne Cedex,,(+33) 4-42-18-19-19,,,viviane.chailloux@aubagne.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
18-36212,Port Autonome de Strasbourg,None, DRO/PAM,,,"25, rue de la Nuée Bleue CS80407",67002,Strasbourg Cedex,,(+33) 3-88-21-74-74,,(+33) 3-88-23-56-57,pam@strasbourg.port.fr,http://www.strasbourg.port.fr,http://pas.marcoweb.fr,,,,,False,False,,False,False
18-36213,Cnté de Communes du Canton d'Erstein,None,,Service juridique,FR,1 rue des 11 Communes,67230,BENFELD,,(+33) -90-57-89-26,,,commande-publique@cc-erstein.fr,http://http://www.cc-erstein.fr/,http://cc-canton-erstein.e-marchespublics.com,,,,,False,True,,False,True
18-36214,Rennes Métropole,None, Service de la Commande Publique,,,"4, Avenue Henri Fréville CS 93111",35031,RENNES CEDEX,,,,,scp-commandepublique@rennesmetropole.fr,http://metropole.rennes.fr/,https://www.megalisbretagne.org,,,,,False,False,,False,False
18-36215,Cté Cnes Albères Côte Vermeille,None,celine.auriach@cc-acvi.com,,,3 impasse charlemagne bp 90103,66704,Argelès sur mer,,04-68-81-63-77,,04-68-95-92-78,celine.auriach@cc-acvi.com,http://cc-alberescotevermeille.marcoweb.fr,http://cc-alberescotevermeille.marcoweb.fr,,,,,False,False,,False,False
18-36216,Tunnel Euralpin Lyon Turin SAS,None,,Fonction Contrats,FRK27,"Savoie Technolac - Bâtiment ""Homère"" - 13 allée du Lac de Constance - CS 90281",None,Le Bourget du Lac,,,,(+33) 4-79-68-56-83,fonction.contrats@telt-sas.com,http://www.telt-sas.com,https://marches.telt-sas.com,,,,,False,False,,False,False
18-36217,Ville de Gennevilliers,None, Philippe CLOCHETTE,,,"177, Avenue Gabriel Peri BP 217",92237,GENNEVILLIERS CEDEX,,,,,boamp@ville-gennevilliers.fr,http://gennevilliers.marcoweb.fr,http://gennevilliers.marcoweb.fr,,,,,False,False,,False,False
18-36218,Office de l'Environnement de la Corse,None, Service Moyens,,,14 Avenue Jean Nicoli,20250,Corte,,04-95-45-04-08,,,,https://www.oec.corsica/,http://oec.e-marchespublics.com,,,,,False,False,,False,False
18-36219,C. C. du Pays des Paillons,None,,,FR,"55 bis, RD 2204 La Pointe de Blausasc",06440,Blausasc,,(+33) 4-92-00-75-82,,(+33) 4-93-54-91-61,jmartelli.ccpp@gmail.com,http://www.klekoon.com,http://www.klekoon.com,,http://www.klekoon.com,http://www.klekoon.com,,False,True,,False,True
18-36220,SYNDICAT MIXTE AEROPORT-RODEZ-AVEYRON,None,,,FRJ22,Hôtel du Département7 Place Charles de GaulleBP 724,12000,RODEZ,,,,,smaeroport-rodez-aveyron@orange.fr,http://www.e-aveyron.fr,,,http://www.e-aveyron.fr,http://www.e-aveyron.fr,,True,False,,False,True
18-36221,Communauté de Communes du ROUILLACAIS,None, Le Président,,,314 Avenue Jean Monnet BP 40016,16170,Rouillac,,05-45-96-83-24,,05-45-96-83-25,administration@cdcrouillacais.fr,http://www.cdcrouillacais.fr/,https://www.marches-publics.info/,,,,,False,False,,False,False
18-36222,MINDEF/SIMMAD,None,M. le chef du service des contrats et des finances de la SIMMAD,,,Structure Intégrée du Maintien en condition opérationnelle des Matériels Aéronautique du Ministère de la DéfenseBalard Parcelle Victor Cs 2162360 boulevard du général Martial Valin,75509,Paris cedex 15,,(+33) 5-33-05-38-25,,,simmad-scf.resp-contrat.fct@intradef.gouv.fr,,,,,,,False,False,,False,False
18-36224,Hopitaux Civils de Colmar,None,Mme Le Directeur,,,39 avenue de la Liberté,68024,Colmar,,,,,sdm@ch-colmar.fr,http://www.ch-colmar.fr,http://www.marches-publics.info/acheteur/ch-colmar/,,,,,False,False,,False,False
18-36225,Hopitaux Civils de Colmar,26680090300012,,,FRF12,39 avenue de la Liberté,68024,Colmar,,,,,sdm@ch-colmar.fr,http://www.ch-colmar.fr,http://www.marches-publics.info/acheteur/ch-colmar/,,http://www.marches-publics.info/acheteur/ch-colmar/,http://www.marches-publics.info/acheteur/ch-colmar/,,False,True,,False,True
18-36227,GPT HOSPITALIER PORTES DE PROVENCE,None," COHEN MICHEL, Directeur",,,QUARTIER BEAUSSERET,26216,MONTELIMAR,,04-75-53-40-10,,04-75-53-40-98,gestion.marches@gh-portesdeprovence.fr,http://www.ch-montelimar.fr,,,,,,False,False,,False,False
18-36228,DEPARTEMENT DE L ALLIER,22030001600080,,,FRK11,1 Avenue Victor Hugo,03016,Moulins,,(+33) 4-70-34-40-03,,,correspondance-mp@allier.fr,http://www.allier.fr,http://www.allier.fr,,,,,False,True,,False,True
18-36229,Ville de La Rochelle,21170300400013,,,FRI32,Direction de la Commande Publique,17086,La Rochelle,,,,,commande.publique@ville-larochelle.fr,http://www.ville-larochelle.fr,http://www.ville-larochelle.fr,,,,,False,True,,False,True
18-36230,commune de Portet sur Garonne,None,Monsieur le Maire,,,1 rue de l'Hotel de Ville,31120,Portet sur Garonne,,05-61-72-00-15,,,marchespublics@portetgaronne.fr,http://www.portetgaronne.fr,https://marches-publics.agglo-muretain.fr,,,,,False,False,,False,False
18-36231,Tours Métropole Val de Loire,None,,,FRB04,"60, avenue Marcel Dassault CS 30651 Cedex 3",37206,Tours,,(+33) 2-47-80-11-26,,(+33) 2-47-28-34-46,commandepublique@agglo-tours.fr,https://toursplus.achatpublic.com/sdm/ent/gen/index.do,https://toursplus.achatpublic.com/sdm/ent/gen/index.do,,,,,False,True,,False,True
