BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
18-115116,2018-08-13 22:00:00,,2018-11-10 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,443,"Electricité, gaz (fourniture)",CF_NIV_SUIV,False,True,42,,"Fourniture, acheminement d'énergie électrique et prestations de services associés pour les bâtiments départementaux et collèges membres du groupement de commandes"
18-115117,2018-08-12 22:00:00,2018-09-19 16:00:00,2018-09-18 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,367,Voyage,CF_NIV_SUIV,False,False,94,,Organisation de voyages pour les seniors de la ville de Maisons-Alfort
18-115118,2018-08-14 22:00:00,,2018-09-26 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,285,"Publicité, Communication",CF_NIV_SUIV,False,False,75,,Prestations de conseil et d'actions de communication pour le compte de la direction de la communication du CNFPT
18-115119,2018-08-12 22:00:00,2018-09-25 11:00:00,2018-09-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,24,,OP347 - Travaux de remplacement des châssis-vitrés et des brises soleil du bâtiment E au lycée A. Claveille à Périgueux. Cette consultation comporte un lot unique : Menuiseries extérieures aluminiu..
18-115121,2018-08-14 22:00:00,,2018-10-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,48,Canalisations,CF_NIV_SUIV,False,False,59,,Communes de BEAUMONT EN CAMBRESIS et INCHY Rénovation des conduites et branchements d'eau potable et la réalisation de trois stations de refoulement
18-115122,2018-08-14 22:00:00,,2018-09-26 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,212,Matériel médical,CF_NIV_SUIV,False,False,49,,FOURNITURE ET INSTALLATION DE LAVEURS DESINFECTEURS POUR SABOTS DE BLOC OPERATOIRE
18-115123,2018-08-14 22:00:00,,2018-09-27 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,13,,Etude d'impacts 2019 relative aux opérations collectives initiées par la Région Provence-Alpes-Côte d'Azur en faveur de l'Artisanat
18-115123,2018-08-14 22:00:00,,2018-09-27 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,13,,Etude d'impacts 2019 relative aux opérations collectives initiées par la Région Provence-Alpes-Côte d'Azur en faveur de l'Artisanat
18-115123,2018-08-14 22:00:00,,2018-09-27 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,433,Assistance à maîtrise d'ouvrage,CF_NIV_SUIV,False,False,13,,Etude d'impacts 2019 relative aux opérations collectives initiées par la Région Provence-Alpes-Côte d'Azur en faveur de l'Artisanat
18-115124,2018-08-12 22:00:00,2018-09-17 11:00:00,2018-09-16 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,74,Couverture,CF_NIV_SUIV,False,False,65,,CENTRE DE LOISIRS BEL AIR - RÉFECTION DE LA COUVERTURE
