BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
13-39230,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
16-100152,,-Virement administratif et selon les dispositions du Code des assurances.-Le financement du marché sera effectué sur le budget de fonctionnement de la Collectivité.,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
16-109613,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
16-15326,Néant,"- financement : ressources propres du pouvoir adjudicateur. - paiement : par virement administratif selon les règles de la comptabilité publique française, dans un délai maximum de 30 jours dans les conditions du décret no 2013-269 du 29 mars 2013. - prix révisables par application d'une formule représentative. - acomptes versés dans les conditions fixées par l'article 59 de l'ordonnance marchés publics..",Forme du groupement libre.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
17-113508,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-123447,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
17-143495,,,,False,False,,False,True,True,CF_NIV_SUIV,,
17-156884,,* Origine du financement : BOP 203 ;* Une avance sera accordée au titulaire selon les conditions fixées dans le cahier des charges ;* Les prix seront révisables ;* Les comptes seront réglés mensuellement sous la forme d'acomptes et d'un solde ;* Le délai global de paiement du règlement des comptes sera fixé à 30 jours ;,"Nature de l'attributaire, le marché sera conclu :- soit avec un entrepreneur unique ;- soit avec des entrepreneurs groupés conjoints ou des entrepreneurs groupés solidaires.Le mandataire du groupement conjoint sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles à l'égard du pouvoir adjudicateur.Le candidat remettant une candidature, pour la présente consultation, en tant que membre d'un ou plusieurs groupements ne pourra pas le faire à titre individuel.",False,False,"* Il sera fait application de l'article 38 de l'ordonnance no 2015-899 du 23 juillet 2015, les conditions particulières concernant les clauses environnementales seront précisées dans le Règlement de la Consultation ;* Cette consultation permet l'utilisation du mode de réponse simplifiée dit 'marché public simplifié' (MPS).Les candidats qui se présentent seuls sont éligibles à déposer un dossier de candidature sur la base du formulaire simplifié. Ce formulaire pré-rempli est complété par le candidat lors du dépôt de son offre sur la PLACE.Pour les candidats non éligibles au formulaire simplifié (groupements d'entreprises, candidat ne disposant pas d'un numéro de SIRET, société de nationalité étrangère ne disposant pas de SIRET) la constitution d'un dossier de candidature classique s'applique.En cas d'utilisation du mode de réponse dit MPS, les documents seront remis et signés électroniquement.",False,True,False,CF_NIV_SUIV,['FR'],
17-164833,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
17-180783,,Les modalités de financement sont des ressources budgétaires.Les sommes dues au(x) titulaire(s) et au(x) sous-traitant(s) de premier rang éventuel(s) du marché seront payées dans un délai global de 30 jours à compter de la date de réception de chaque facture. Le mode de règlement est le mandat administratif,"Les candidats du présent marché sont libres de soumissionner soit isolément soit sous forme de groupement d'entreprises.Le mandataire du groupement devra être solidaire de l'ensemble des cotraitants quel que soit la forme du groupement, solidaire ou conjoint.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
