BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
07-326568,2018-08-07 22:00:00,2018-09-03 14:00:00,2018-09-02 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,83,,"marché de maîtrise d'oeuvre pour l'aménagement de locaux d'activités dans le centre ancien de hyères, dans le cadre de la concession d'aménagement pour la requalification du centre-ville de hyères."
11-79576,2018-08-02 22:00:00,2018-09-17 11:00:00,2018-09-16 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,55,,mission de maitrise d'oeuvre pour la réalisation de travaux de restauration et de protection de berge sur l'aire et l'ezrule
11-79576,2018-08-02 22:00:00,2018-09-17 11:00:00,2018-09-16 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,310,Rivières/ruisseaux,CF_NIV_SUIV,False,False,55,,mission de maitrise d'oeuvre pour la réalisation de travaux de restauration et de protection de berge sur l'aire et l'ezrule
15-1810,2018-08-05 22:00:00,2018-09-16 23:00:00,2018-09-16 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,89,,réhabilitation pour mise en sécurité incendie et accessibilité de la salle jean cloutier à la ddt de l'yonne
17-125610,2018-08-03 22:00:00,,2018-12-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,102,Eclairage public,CF_NIV_SUIV,False,False,69,,Rives de saône- aménagement du quai rambaud secteur amont
17-125610,2018-08-03 22:00:00,,2018-12-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,321,Serrurerie,CF_NIV_SUIV,False,False,69,,Rives de saône- aménagement du quai rambaud secteur amont
17-125610,2018-08-03 22:00:00,,2018-12-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,345,Tous corps d'état,CF_NIV_SUIV,False,False,69,,Rives de saône- aménagement du quai rambaud secteur amont
17-125610,2018-08-03 22:00:00,,2018-12-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,349,Travaux dans l'eau,CF_NIV_SUIV,False,False,69,,Rives de saône- aménagement du quai rambaud secteur amont
17-125610,2018-08-03 22:00:00,,2018-12-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,366,Voirie et réseaux divers,CF_NIV_SUIV,False,False,69,,Rives de saône- aménagement du quai rambaud secteur amont
17-154685,2018-07-31 22:00:00,,2018-09-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,59,"Chauffage (exploitation, entretien)",CF_NIV_SUIV,False,False,76,,"entretien chaudières individuelles, micro collectives, vmc, ventilations naturelles assistées et hybrides, appareils production eau chaude gaz ou électricité, équipements de robinetterie"
17-154685,2018-07-31 22:00:00,,2018-09-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,59,"Chauffage (exploitation, entretien)",CF_NIV_SUIV,False,False,27,,"entretien chaudières individuelles, micro collectives, vmc, ventilations naturelles assistées et hybrides, appareils production eau chaude gaz ou électricité, équipements de robinetterie"
17-154685,2018-07-31 22:00:00,,2018-09-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,60,Chauffage (matériel),CF_NIV_SUIV,False,False,76,,"entretien chaudières individuelles, micro collectives, vmc, ventilations naturelles assistées et hybrides, appareils production eau chaude gaz ou électricité, équipements de robinetterie"
17-154685,2018-07-31 22:00:00,,2018-09-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,60,Chauffage (matériel),CF_NIV_SUIV,False,False,27,,"entretien chaudières individuelles, micro collectives, vmc, ventilations naturelles assistées et hybrides, appareils production eau chaude gaz ou électricité, équipements de robinetterie"
17-154685,2018-07-31 22:00:00,,2018-09-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,61,Chauffage (travaux),CF_NIV_SUIV,False,False,76,,"entretien chaudières individuelles, micro collectives, vmc, ventilations naturelles assistées et hybrides, appareils production eau chaude gaz ou électricité, équipements de robinetterie"
17-154685,2018-07-31 22:00:00,,2018-09-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,61,Chauffage (travaux),CF_NIV_SUIV,False,False,27,,"entretien chaudières individuelles, micro collectives, vmc, ventilations naturelles assistées et hybrides, appareils production eau chaude gaz ou électricité, équipements de robinetterie"
17-154685,2018-07-31 22:00:00,,2018-09-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,360,Ventilation,CF_NIV_SUIV,False,False,76,,"entretien chaudières individuelles, micro collectives, vmc, ventilations naturelles assistées et hybrides, appareils production eau chaude gaz ou électricité, équipements de robinetterie"
17-154685,2018-07-31 22:00:00,,2018-09-30 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,360,Ventilation,CF_NIV_SUIV,False,False,27,,"entretien chaudières individuelles, micro collectives, vmc, ventilations naturelles assistées et hybrides, appareils production eau chaude gaz ou électricité, équipements de robinetterie"
17-154708,2018-08-08 22:00:00,2018-09-18 11:00:00,2018-09-17 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,160,Impression,CF_NIV_SUIV,False,False,5,,impression de documents divers et reprographie
17-154708,2018-08-08 22:00:00,2018-09-18 11:00:00,2018-09-17 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,305,Reprographie,CF_NIV_SUIV,False,False,5,,impression de documents divers et reprographie
17-172976,2018-07-31 22:00:00,,2018-09-02 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,433,Assistance à maîtrise d'ouvrage,CF_NIV_SUIV,False,False,81,,mandat de maîtrise d'ouvrage publique pour la construction d'un nouveau collège à castres
17-174612,2018-08-02 22:00:00,,2018-09-11 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,20,Assurance,CF_NIV_SUIV,False,False,6,,Mise en place d'une protection sociale complémentaire pour les risques santé et prévoyance au bénéfice des salariés de la S.E.M.E.C.
17-88885,2018-07-31 22:00:00,,2018-09-02 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,66,Restauration collective,CF_NIV_SUIV,False,True,38,,Restauration collective scolaire et livraison de repas divers
17-88885,2018-07-31 22:00:00,,2018-09-02 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,304,"Repas, traiteur",CF_NIV_SUIV,False,True,38,,Restauration collective scolaire et livraison de repas divers
18-100099,2018-08-22 22:00:00,,2018-09-09 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,400,Aire de jeux,CF_NIV_SUIV,False,False,974,,fourniture et livraison de jeux extérieurs 2ème procédure relance des lots 1 à 5
