BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
18-81375,False,False,False,False,False,False,False,,False,True,,,,False,"Conformément à l'article 30.I.6 du décret no2016-360 du 25 mars 2016 relatif aux marchés publics, les acheteurs peuvent passer un marché public négocié sans publicité ni mise en concurrence préalables dans le cas suivant : pour les marchés publics de services attribués au lauréat ou à l'un des lauréats d'un concours."
18-81595,False,False,False,False,False,False,False,,False,False,,,,True,Le montant du marché est inférieur au seuil des procédures formalisées (pour les marchés de services le seuil est fixé à 221 000 EUR Hors Taxe).
18-81954,False,False,False,False,False,True,False,,False,False,,,,False,"INTUITIVE SURGICAL S.A.R.L fabrique, distribue et assure la maintenance à titre exclusif du Système Chirurgical DA VINCI SiTM et des instruments, accessoires et consommables associés à ce Système Chirurgical."
18-82489,False,False,False,False,False,False,False,,False,False,,,,True,Le présent marché est passé en procédure adaptée inférieure au seuil de transmission au JOUE.
18-82710,False,False,False,False,False,False,False,,True,False,,,,False,"La procédure a été traitée par procédure négociée sans publicité ni mise en concurrence, étant donné qu'il s'agit d'un marché de prestations similaires, par référence à l'article 35.II.6 du code des marchés publics de 2006 (cf. aussi l'article 30.I.7 du décret no2016-360 du 25 mars 2016 relatif aux marchés publics). La négociation a été menée avec l'attributaire du marché no201600089 (cf. L'avis d'attribution no2016/S 099-176905)."
18-83166,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
18-83240,False,False,False,False,False,False,False,,False,False,,,,True,Le montant total du marché ne dépasse pas les seuils de publication européen
18-83272,False,False,False,False,False,True,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<MARCHE_COMPLEMENTAIRE xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",False,False,,,,False,"Dans le cadre de l'opération de la maintenance du logiciel SRD RESTAURATION (dont Agfa HealthCare Enterprise Solutions détient un droit exclusif de propriété et de commercialisation), la société Agfa est la seule à pouvoir maintenir et assister l'ensemble des modules SRD RESTAURATION et assurer les prestations d'accompagnement (suivi de projet et assistance à la mise en oeuvre de version majeure et formation)."
18-83445,False,False,False,False,False,False,False,,False,False,,,,True,Le présent marché n'entre pas dans le champs de l'application de la directive 2014/24/UE du 26 février 2014 parce qu'il est inférieur aux seuils édictés à l'article 4 de la dite directive.
18-83458,False,False,False,False,False,False,False,,False,False,,,,True,"Le présent marché est un marché de prestations de services sociaux et autres services spécifiques relevant de l'article 28 du décret no2016-360 du 25 mars 2016 relatif aux marchés publics. Ces services figurent à l'annexe XIV de la directive ""Marchés"" et sont définis à l'avis relatif aux contrats de la commande publique ayant pour objet des services sociaux et autres services spécifiques publié au JO du 27 mars 2016. Le présent marché peut donc faire l'objet d'une procédure adaptée, et a été passé conformément à l'article 27 du décret no2016-360. L'avis de marché est paru dans le BOAMP (avis no18-31853 publié au BOAMP) sur le JOUE (Référence de TED : 2018/S 047-104004) ainsi que sur le profil d'acheteur (https://www.marches-publics.gouv.fr)."
18-83499,False,False,False,True,False,False,False,,False,False,,,,False,"Pour la maintenance corrective, il est impératif de connaitre et de maitriser l'ensemble du fonctionnement des équipements. Or, la partie configuration des appareils est protégée par des mots de passe du fabricant afin de prémunir les analyseurs de toute modification pouvant impacter la métrologie.Et par ailleurs, si un autre prestataire intervient il y a un important risque que celui-ci ne puisse assurer de manière optimale, la maintenance préventive ou curative et que cela génère un arrêt de ligne - l'absence de mesure étant susceptible d'engendrer des sanctions administratives ou financières.Actuellement, seul ENVIRONNEMENT SA a les compétences techniques pour réaliser la maintenance de niveau 3 et 4 ; ENVIRONNEMENT SA formant uniquement son personnel sur ces deux niveaux de maintenance.En outre, pour réaliser les opérations de maintenance corrective, il est impératif de connaitre des procédures spécifiques qui restent propriété d'ENVIRONNEMENT SA et sont non divulgables.Etles logiciels de pilotage (système d'acquisition et d'édition des données) sont développés par ENVIRONNEMENT SA qui en a également la propriété.Pour réaliser la maintenance des appareils, sont utilisées des pièces détachées exclusivement fournies par la marque ENVIRONNEMENT SA. Et si les pièces détachées ENVIRONNEMENT SA sont disponibles à la vente pour tout client, en revanche il n'existe aucun distributeur en France. Quant à la distribution des pièces dans le cadre des autres pays européens, elle peut être assurée par l'intermédiaire de filiales d'ENVIRONNEMENT SA (ENVEA) et/ou d'agents formés par ENVIRONNEMENT SA.Enfin, dans le cadre de l'actuel marché, l'intégralité des prestations de maintenance sur ces équipements est réalisée en sous-traitance par ENVIRONNEMENT SA (ENVEA)."
