BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
17-177005,True,False,False,False,False,False,False,,False,False,,,,False,"Procédure sans publicité ni mise en concurrence préalables en application de l'article 42-3° de l'Ordonnance no 2015-899 et de l'article 30-I-2° du Décret no 2016-360 relatifs aux marchés publics, justifiée par le fait que les lots concernés ont été déclarés infructueux lors de la précédente procédure d'appel d'offres ouvert no 2017M11."
17-177250,False,False,False,True,False,False,False,,False,False,,,,False,"Procédure sans publicité ni mise en concurrence préalables passée en application de l'article 42-3° de l'Ordonnance no 2015-899 et de l'article 30-I-3°b) du Décret no 2016-360 relatifs aux marchés publics, justifiée par le fait que seul un opérateur économique déterminé, par lot, pouvait répondre aux besoins techniques définis par le SDIS."
17-177337,False,False,False,False,False,True,False,,False,False,,,,False,accord passé selon la procédure négociée sans publicité préalable suivant l'article 30-I-3 du décret no 2016-360 du 25 mars 2016 relatif aux marchés publics aucune habilitation n'ayant été délivrée par la société BULL à une autre société pour assurer la maintenance des progiciels liés aux applications du progiciel CORIOLIS  
17-178011,True,False,False,False,False,False,False,,False,False,,,,False,Aucune offre ou aucune offre/demande de participation appropriée n'a été déposée en réponse à une procédure ouverte.
17-181758,False,False,False,False,True,False,False,,False,False,,,,False,"Le marché à pour objet de confier au groupement attributaire la réalisation d'une étude de définition de l'oeuvre d'art de l'Arbre aux Hérons permettant de confirmer sa faisabilité dans le respect des contraintes du site retenu, du coût dopération défini et des contraintes réglementaires applicables à ce type déquipement. Ses auteurs sont seuls titulaires des droits intellectuels attachés au projet et donc seuls susceptibles de le définir avec précision, de ladapter aux contraintes opérationnelles et den finaliser la conception-réalisation."
17-182697,False,False,False,False,False,False,False,,False,False,,,,True,"Le Département a acté par délibération de l'impossibilité de mettre en concurrence pour l'attribution des marchés ayant trait aux groupes d'analyse de la pratique professionnelle compte tenu du prix de la prestation fixé par le Département, de la nécessité pour l'animateur d'une expérience significative et particulièrement d'un sens de l'écoute et d'une relation de confiance."
17-182825,False,False,False,False,False,False,False,,False,True,,,,False,Marché négocié sans publicité ni mise en concurrence avec le lauréat du concours restreint de maîtrise d'uvre en application de l'article 90-II-1 du décret 2016-360 modifié.
17-183413,False,False,False,False,False,True,False,,False,False,,,,False,"Cet accord-cadre est passé selon la procédure négociée sans publicité ni mise en concurrence prévue à l'article 30-I-3 du décret 2016-360 modifié dans la mesure il ne peut être confié qu'à unprestataire unique, celui-ci disposant des droits exclusifs de propriété du logiciel AGT COLLECTIVITES antérieurement acquis par le Département de l'Aube."
18-10221,False,False,False,False,False,False,False,,False,False,,,,True,Le présent marché n'entre pas dans le champs de l'application de la directive 2014/24/UE du 26 février 2014 parce qu'il est inférieur aux seuils édictés à l'article 4 de la dite directive.
18-1031,False,False,False,False,False,True,False,,False,False,,,,False,"procédure négociée "" sans publicité préalable et sans mise en concurrence "" telle que définie dans l'article 30 partie I point 3°b et c du décret des marché publics. En effet, pour des raisons techniques et tenant à la protection de droits d'exclusivité, ce marché ne peut être confié qu'à un opérateur économique déterminé."
18-10424,False,False,False,False,False,True,False,,False,False,,,,False,"Becton Dickinson (Bd) France a remis à l'EFS en date du 19.5.2017 et 22.5.2017 des attestations stipulant que "" les systèmes bd bactec, bd Facscalibur et Facscanto sont exclusivement fabriqués par BD aux États-Unis, et que bd France est l'unique société désignée par bd aux États-Unis pour la commercialisation et la maintenance de ces produits sur le territoire Français "". De plus, bd Life Sciences est ce jour le seul fournisseur capable de proposer des réactifs pour les analyseurs de cytomètres de flux BD Facscalibur et Facscanto. Les réactifs objets du marché public ont été conçus pour fonctionner exclusivement avec ces automates. Dans le cas d'une utilisation en dehors des spécifications et recommandations, la qualité des résultats obtenus ne serait plus garantie et ne saurait engager la responsabilité de BD France. Compte tenu des attestations remises à l'EFS par le candidat et l'analyse du marché existant, le présent marché est passé selon la procédure dumarché négocié sans publicité préalable et sans mise en concurrence prévue à l'article 30 3 c du Décret nº 2016-360 du 25.3.2016 relatif aux marchés publics en raison des droits d'exclusivité détenu par les candidats."
18-10652,False,False,False,False,False,False,False,,False,True,,,,False,Le marché négocié a été attribué au lauréat d'un concours restreint organisé par la Ville de Persan. Un avis d'appel public à la concurrence n'aurait pas pu être publié pour ce marché négocié.
