BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
18-30794,False,False,False,False,False,True,False,,False,False,,,,False,La société ORACLE a l'exclusivité sur les prestations objet du marché.
18-39661,False,False,False,False,False,False,False,,False,False,,,,True,Aucun autre équipement dans la région bordelaise ne dispose de la capacité suffisante pour assurer laccueil dau moins 3000 personnes en un seul espace dun seul tenant.
18-45286,False,False,False,False,False,True,False,,False,False,,,,False,"L'entreprise Xylem de Noyal sur Vilaine est le seul fabricant mais aussi distributeur d'équipement du groupe Xylem. Elle détient dans ce cadre des droits d'exclusivité sur ses appareils. Le matériel faisant l'objet du présent contrat s'intègre dans un ensemble répondant aux exigences de réglage et de mise en uvre propres au groupe Xylem. Aussi, l'achat de matériel d'une autre marque imposerait nécessairement de remplacer tout le système actuellement en place. Cela entrainerait donc manifestement des incompatibilités dans la gestion de l'ensemble du système ainsi que des surcoûts considérables.Étant par conséquent la seule entreprise à pouvoir intervenir pour vendre et réparer ces équipements, ce besoin de maintenance à été traité sous la forme dun accord-cadre mixte, sans publicité préalable et sans mise en concurrence. "
18-45872,True,False,False,False,False,False,False,,False,False,,,,False,"Le lot 7 a fait l'objet d'une précédente consultation qui a été déclaré infructueux, faute de réponse recevable."
18-45949,False,False,False,False,False,True,False,,False,False,,,,False,Exclusivité commerciale
18-46140,False,False,False,False,False,True,False,,False,False,,,,False,"Ce système d'information sensible doit être maintenu et sécurisé. La société Mgdis (Parc d'Innovation Bretagne Sud - Allée Nicolas Leblanc - Cp 10 - 56038 Vannes Cedex) étant détentrice des droits patrimoniaux du progiciel "" Pilotage Des Aides Versees "", elle est seule habilitée à assurer cette maintenance, ainsi que les formations et prestations associées"
18-46427,False,False,False,False,False,True,False,,False,False,,,,False,"Ce marché négocié est conclu en application de larticle 30-I-3° du décret no2016-360 du 25 mars 2016 : Lorsque les travaux, fournitures ou services ne peuvent être fournis que par un opérateur économique déterminé, pour lune des raisons suivantes :a) Le marché public a pour objet la création ou lacquisition dune uvre dart ou dune performance artistique unique ;b) Des raisons techniques. c) La protection de droits dexclusivité, notamment de droits de propriété intellectuelle.Tel est le cas de ces prestations de communication que, en égard à son exposition médiatique, seule la SASP USAP peut fournir à la Ville."
18-46516,False,False,False,False,False,True,False,,False,False,,,,False,L'opérateur économique concerné est le seul habilité à effectuer les opérations objet du présent marché.
18-46971,False,False,False,False,False,False,False,,True,False,,,,False,Application de l'article 30-I-7 du décret no2016-360 du 25 mars 2016 relatif aux marchés publics.
18-47188,False,False,False,False,False,True,False,,False,False,,,,False,La société CARESTREAM est seule titulaire de l'intégralité des droits de propriété intellectuelle du progiciel PACS.
18-48065,False,False,False,False,False,True,False,,False,False,,,,False,Il s'agit d'un marché négocié sans publicité ni mise en concurrence préalables conformément à l'article 30-I-3° du décret no 2016-360.
18-48071,False,False,False,False,False,True,False,,False,False,,,,False,La société HILL ROM atteste par certificat de l'exclusivité pour les matériels de marque TRUMPF.
18-48158,False,False,False,False,False,True,False,,False,False,,,,False,La société atteste par certificat de l'exclusivité de son offre.
18-48167,False,False,False,False,False,False,False,,True,False,,,,False,"Recours à la procédure négociée sans publication préalable pour des prestations similaires en vertu de l'article 23.12 du décret 2016-361 relatif aux marchés publics s'appuyant sur un marché public initial passé selon la procédure d'appel d'offre ouvert, il y a moins de 3 ans."
18-48519,False,False,False,False,False,True,False,,False,False,,,,False,La société atteste par certificat l'exclusivité de son offre
18-48587,False,False,False,False,False,True,False,,False,False,,,,False,"La société SECUTIX est seule détentrice des droits exclusifs de propriété intellectuelle sur les sources de la solution SECUTIX et de ses modules associés. De ce fait, la société SECUTIX est la seule à pouvoir les commercialiser et à exercer les prestations de diffusion, de formation, de maintenance et d'assistance sur la solution SECUTIX."
18-48603,False,False,False,False,False,False,False,,False,True,,,,False,Marché négocié sans publicité ni mise en concurrence avec le lauréat du concours restreint de maîtrise d'oeuvre enapplication de l'article 90-II-1 du décret 2016-360 modifié.
18-48765,False,False,False,False,False,True,False,,False,False,,,,False,"La société G3 CONCEPT atteste être le fabricant et distributeur exclusif équipements listés en annexe au CCAP, consommables, réactifs et pièces détachées associés. A ce titre elle atteste être la seule société habilitée à effectuer les opérations de maintenance, réparations et révision sur ces matériels et quaucune autre société ny est habilitée ou formée ; elle est également la seule société ayant les licences de mise à jour des logiciels propres à ces matériels.La société G3 CONCEPT est aussi la seule société à pouvoir fournir les pièces détachées, accessoires et consommables dorigine nécessaire au fonctionnement et à lutilisation de ces matériels. La société G3 CONCEPT atteste quelle fabrique et distribue de façon exclusive  les consommables, accessoires et réactifs, utilisés exclusivement sur ces équipements. "
18-48867,False,False,False,False,False,True,False,,False,False,,,,False,La société atteste par certificat l'exclusivité de son offre.
18-49788,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
18-50008,True,False,False,False,False,False,False,,False,False,,,,False,"Sur les fondements de l'article 30-I-2° du décret 2016-306, le présent accord-cadre a été passé en procédure négociée sans publicité préalable ni mise en concurrence en raison d'une précédente consultation pour laquelle aucune offre pour aucun des 2 lots n'avait été déposée.Un avis de publicité avait été transmis le 19 septembre 2017 pour cette précédente consultation lancée en appel d'offres ouvert, avec une date limite de remise des offres fixée au 6 novembre 2017.Les références de ces avis sont les suivantesJoue : Jo/S S18222/09/2017372714-2017-FrBoamp : Avis no17-132147"
18-50107,False,False,False,False,False,True,False,,False,False,,,,False,Sopra n'a délivré à aucun tiers les codes sources du Progiciel qui permettraient à une société tierce de fournir les prestations objet du marché. Sopra a fournit une attestation d'exclusivité.
18-50548,False,False,False,False,False,False,False,,False,False,,,,True,Marché passé sous le seuil européen.
18-50667,False,False,False,False,False,False,False,,False,False,,,,True,"Le marché a été lancé en procédure adaptée sur la base des articles 42-2° de l'ordonnance du 23 juillet 2015 et 27, 34.1°.b du Décret no2016-360 du 25 mars 2016 relatifs aux marchés publics. Un avis a été publié au journal légal local, France - Antilles Martinique.Avis d'appel public à la concurrence : Numéro de l'avis au France - Antilles Martinique: F2050267 du 24/07/2018Avis d'appel public à la concurrence rectificatif : Numéro de l'avis au France - Antilles Martinique: F2050628 du 14/08/2018Avis d'appel public à la concurrence récapitulatif : Numéro de l'avis au France - Antilles Martinique: F2050512 du 29/08/2018"
18-50774,False,False,False,False,False,True,False,,False,False,,,,False,"La gestion du trafic routier sur la commune de Marseille est dirigée et élaborée à partir du Poste Central de Régulation des feux tricolores, grâce au logiciel SYMART, développé par l'entreprise AXIMUM. Seules les villes importantes disposant d'un trafic routier complexe et dense sont pourvues d'un système centralisé pour la régulation des feux tricolores. Ces progiciels développés spécifiquement pour le contexte urbain sont maintenus pour préserver une continuité de service et des conditions opérationnelles.Aussi, Marseille, doté du logiciel SYMART, fait appel à l'entreprise AXIMUM, détenant l'exclusivité du produit, pour maintenir et faire évoluer le produit.En conséquence, un marché négocié sans publicité ni mise en concurrence a été retenu."
18-51139,True,False,False,False,False,False,False,,False,False,,,,False,Le marché est passé sous la forme d'une procédure négociée sans mise en concurrence suite à appel d'offre infructueux (absence d'offre).
18-52104,True,False,False,False,False,False,False,,False,False,,,,False,Aucune offre n'a été remise lors de la première consultation
