BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
16-139311,False,False,False,False,False,False,Commune
17-130395,False,False,False,False,False,False,SAEM
17-182842,False,False,False,False,False,False,EPCI
18-100339,False,False,False,False,True,False,
18-104720,True,False,False,False,False,False,
18-108872,False,False,True,False,False,False,
18-110911,True,False,False,False,False,False,
18-111301,False,False,False,False,False,False,Collectivité territoriale à statut particulier
18-113714,False,False,True,False,False,False,
18-115094,False,False,False,False,True,False,
18-117077,False,False,False,True,False,False,
18-118310,False,False,True,False,False,False,
18-120909,False,False,False,False,False,False,Etablissement public de coopération intercommunale
18-122064,True,False,False,False,False,False,
18-122073,False,False,True,False,False,False,
18-126310,False,False,True,False,False,False,
18-126982,False,True,False,False,False,False,
18-127068,False,False,True,False,False,False,
18-127237,True,False,False,False,False,False,
18-128736,False,False,True,False,False,False,
18-129184,False,False,True,False,False,False,
18-130452,False,False,False,False,True,False,
18-130673,False,False,False,False,False,False,Etablissement public de coopération intercommunale
18-130685,False,False,True,False,False,False,
18-130689,False,False,True,False,False,False,
18-131060,False,False,False,False,False,False,Organisme de droit privé de la MSA
18-131686,False,False,False,False,False,False,Société d'Economie Mixte
18-132219,False,False,True,False,False,False,
18-133995,False,False,True,False,False,False,
18-134302,False,False,False,False,True,False,
18-134313,False,False,True,False,False,False,
18-135189,False,False,True,False,False,False,
18-137051,False,False,True,False,False,False,
18-137093,False,False,False,False,True,False,
18-137238,False,False,True,False,False,False,
18-137504,False,False,False,False,True,False,
18-138807,False,False,True,False,False,False,
18-140260,False,False,False,False,False,False,EPST
18-140448,False,False,False,False,False,False,
18-140656,False,False,True,False,False,False,
18-141822,False,False,True,False,False,False,
18-141960,False,False,False,False,False,False,Société d'Economie Mixte
18-142195,False,False,False,False,False,False,collectivité territoriale
18-142237,False,False,False,False,False,False,collectivité territoriale
18-142272,True,False,False,False,False,False,
18-142423,False,False,False,False,False,False,collectivité territoriale
18-142769,True,False,False,False,False,False,
18-142772,True,False,False,False,False,False,
18-143097,True,False,False,False,False,False,
18-143198,False,False,False,False,False,False,OPH
18-143316,False,False,True,False,False,False,
18-143404,False,False,False,False,True,False,
18-143728,False,False,False,False,True,False,
18-144155,True,False,False,False,False,False,
18-144226,False,False,True,False,False,False,
18-144335,False,False,False,False,True,False,
18-144336,False,False,False,False,False,False,Collectivité territoriale à statut particulier
18-145159,False,False,True,False,False,False,
18-145214,False,False,True,False,False,False,
18-145409,True,False,False,False,False,False,
18-145862,False,False,False,False,False,False,Université
18-146000,True,False,False,False,False,False,
18-146242,False,False,False,False,True,False,
18-146901,False,False,True,False,False,False,
18-147349,False,False,False,False,True,False,
18-147404,False,False,False,False,False,False,Etablissement public de coopération intercommunale.
18-148682,False,False,True,False,False,False,
18-148695,False,False,True,False,False,False,
18-149052,False,False,False,True,False,False,
18-149295,False,False,False,False,False,False,syndicat mixte
18-149830,False,False,False,False,True,False,
18-149901,False,False,True,False,False,False,
18-150503,False,False,False,False,False,False,Assemblée parlementaire
18-151012,False,False,True,False,False,False,
18-151101,True,False,False,False,False,False,
18-151292,False,False,True,False,False,False,
18-151402,False,False,False,False,True,False,
18-151510,False,False,True,False,False,False,
18-151995,True,False,False,False,False,False,
18-152006,False,False,False,False,False,False,Collectivité territoriale
18-152123,True,False,False,False,False,False,
18-152126,False,False,True,False,False,False,
18-152155,False,False,False,False,True,False,
18-152265,False,False,False,False,False,False,Collectivité territoriale à statut particulier
18-152442,False,False,False,False,False,False,Commune de Saint-Benoît
18-152812,False,False,True,False,False,False,
18-152961,False,False,False,False,True,False,
18-153635,False,False,True,False,False,False,
18-153649,False,False,True,False,False,False,
18-153833,False,False,False,False,True,False,
18-153950,False,False,False,False,False,False,Organisme de sécurité sociale
18-154117,False,False,True,False,False,False,
18-154162,False,False,False,False,False,False,Syndicat
18-154492,False,False,False,False,False,False,Communauté de communes
18-154510,False,False,True,False,False,False,
18-154629,False,False,True,False,False,False,
18-155071,False,False,False,False,True,False,
18-155136,False,False,False,False,False,False,Protection sociale
18-155448,False,False,True,False,False,False,
18-155654,False,False,False,False,True,False,
18-155695,False,False,True,False,False,False,
18-155743,False,False,False,False,True,False,
18-155745,False,False,False,False,False,False,Collectivité territoriale
18-155790,False,False,False,False,True,False,
18-155800,False,False,False,False,True,False,
18-156218,False,False,True,False,False,False,
18-156241,True,False,False,False,False,False,
18-156367,True,False,False,False,False,False,
18-156377,False,False,True,False,False,False,
18-156469,False,False,False,True,False,False,
18-156705,False,False,False,False,False,False,chu
18-156714,False,False,False,False,True,False,
18-156718,False,False,False,False,False,False,Collectivité territoriale
18-156804,False,False,False,False,True,False,
18-156928,False,False,True,False,False,False,
18-157190,False,False,True,False,False,False,
18-157209,False,False,True,False,False,False,
18-157653,False,False,True,False,False,False,
18-157799,False,False,False,False,False,False,Organisme de droit privé de la MSA
18-157843,False,False,False,False,False,False,collectivité territoriale à statut particulier
18-157855,False,False,True,False,False,False,
18-157904,False,False,False,False,False,False,Organisme de droit privé de la MSA
18-158247,False,False,True,False,False,False,
18-158414,True,False,False,False,False,False,
18-158505,False,False,True,False,False,False,
18-158551,False,False,True,False,False,False,
18-158581,False,False,False,False,False,False,collectivité territoriale à statut particulier
18-158764,False,False,False,False,True,False,
18-159079,False,False,True,False,False,False,
18-159088,False,False,True,False,False,False,
18-159403,False,False,True,False,False,False,
18-159427,False,False,True,False,False,False,
18-159672,False,False,True,False,False,False,
18-159735,False,False,True,False,False,False,
18-159984,False,False,False,False,True,False,
