BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
18-91506,,,"Dans le cas où il ne revêtirait pas cette forme, lors du dépot de son offre, le pouvoir adjudicateur se réserve le droit de contraindre le groupement attributaire à revêtir la forme d'un groupement :-_ Solidaire",False,False,,True,True,False,CF_NIV_SUIV,,
18-91507,,,"Si le marché est attribué à un groupement conjoint, le mandataire conjoint sera solidaire de chacun des membres du groupement. Si le groupement a une forme différente, il pourra se voir contraint d'assurer sa transformation pour se conformer au souhait du maître d'ouvrage tel qu'il est indiqué ci-dessus, afin d'assurer le maître de l'ouvrage de l'homogénéité des études d'exécution et de la continuité du service public de distribution d'eau potable.",False,False,,False,True,False,CF_NIV_SUIV,,
18-91509,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
18-91511,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-91512,Aucune clause de garantie financière prévue. Garantie à première demande couvrant 100.0 % du montant de l'avance.,Prestations réglées par des prix unitaires Prix révisables mensuellement. Avance de 5.0 % accordée dans les conditions prévues au contrat. Délai global de paiement des prestations de 30 jours. Modalités de financement des prestations : les prestations seront réalisées : - sur le chapitre d'investissement.,Aucune forme de groupement imposée à l'attributaire du marché. Interdiction de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.,False,False,Possibilité pour les candidats de proposer un délai d'exécution sans dépasser le délai d'exécution maximum ci-dessus.,False,True,False,CF_NIV_SUIV,['FR'],
18-91513,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
18-91515,,Le financement est assuré par le budget départemental sur les ressources publiques et le paiement se fera par mandat administratif dans un délai global de 30 jours,"Conformément à l'article 45 du décret no2016-360 susvisé, les entreprises candidates peuvent se présenter sous la forme d'un groupement.Les candidats peuvent présenter une offre, soit en qualité de candidat individuel, soit en qualité de membre de un groupement. Ils ne peuvent cumuler les deux qualités.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
18-91518,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
18-91526,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
18-91528,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
18-91533,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
18-91536,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
18-91537,,,,False,False,,False,True,True,CF_NIV_SUIV,,
18-91545,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
18-91547,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-91548,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
18-91550,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
18-91551,,Le financement est assuré par le budget départemental sur les ressources publiques et le paiement se fera par mandat administratif dans un délai global de 30 jours,"Conformément à l'article 45 du décret no2016-360 susvisé, les entreprises candidates peuvent se présenter sous la forme d'un groupement.Les candidats peuvent présenter une offre, soit en qualité de candidat individuel, soit en qualité de membre d'un groupement. Ils ne peuvent cumuler les deux qualités.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
18-91552,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
18-91555,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-91559,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
18-91562,,,,False,False,,False,True,False,CF_NIV_SUIV,,
18-91563,,Articles 109 à 132 du Décret no2016-360 du 25 mars 2016Modalités de règlement de compte : système informatique Marco. Délai global de paiement : 30 jours. Modalités de financement : crédits propres Prix fermes et actualisables,"Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché. Toutefois, en cas de groupement conjoint, le mandataire devra être solidaire.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
18-91565,,,pas de forme imposée,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
18-91567,,Le règlement des dépenses se fera par virement bancaire. Fonds propres,"Aucune forme de groupement n'est imposée par le pouvoir adjudicateur.En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles en application de l'article 45-III du Décret no 2016-360 du 25 mars 2016.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
18-91569,,"Délai de paiement : 30 jours, paiement des bons une fois les prestations admises, montant définitif du marché dépendra du nb de commandes réalisées, prix révisables, possibilité avance forfaitaire, budget de l'Office.",Forme solidaire souhaitée,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
18-91570,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
18-91572,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-91573,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
18-91574,Aucun cautionnement et aucune garantie ne sont exigés.,Les prestations seront financées selon les modalités suivantes : Le paiement sera effectué par mandat administratif suivi d'un virement et imputé sur le budget général de la collectivité.Les sommes dues au(x) titulaire(s) et au(x) sous-traitant(s) de premier rang éventuel(s) du marché seront payées dans un délai global de 30 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes.,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché.,False,False,,False,True,False,CF_NIV_SUIV,,
18-91576,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
18-91577,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-91578,,,,False,False,,False,True,False,CF_NIV_SUIV,,
18-91579,retenue de 5% pouvant être remplacée par une garantie à première demande.,financement par le Centre Hospitalier Simone Veil de Blois,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],Règlement par mandat administratif avec délai gllobal de paiement de 50 jours.
