BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
18-159541,2018-11-14 23:00:00,2018-11-29 11:00:00,2018-11-28 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,188,Laboratoire (matériel),CF_NIV_SUIV,False,False,14,,"Fourniture de réactifs et consommables d'immuno-analyse et sérologie infectieuse, avec mise à disposition d'un automate pour le CH de Lisieux établissement partie du GHT Normandie Centre"
18-159542,2018-11-16 23:00:00,,2018-12-12 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,322,Signalisation,CF_NIV_SUIV,False,False,94,,Travaux de signalisation horizontale sur les routes départementales du Val-de-Marne
18-159544,2018-11-14 23:00:00,2018-12-19 11:00:00,2018-12-18 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,85,,Accord-cadre à bons de commande pour l'étude diagnostique pour la mise en conformité des puits / forages / mares privés dans le cadre des arrêtés préfectoraux relatifs à la mise en place des péri
18-159545,2018-11-16 23:00:00,,2018-11-29 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,253,Ouvrage d'infrastructure,CF_NIV_SUIV,False,False,68,,RD419 - Déviation de BALLERSDORF - Lot no 02 : TRAVAUX PREPARATOIRES
18-159545,2018-11-16 23:00:00,,2018-11-29 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,341,Terrassement,CF_NIV_SUIV,False,False,68,,RD419 - Déviation de BALLERSDORF - Lot no 02 : TRAVAUX PREPARATOIRES
18-159546,2018-11-16 23:00:00,,2018-12-12 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,186,Logiciel,CF_NIV_SUIV,False,False,94,,"Intégration, développement et maintenance du logiciel de coordination des travaux de voirie 'LYvia' sur le département du Val de Marne"
18-159547,2018-11-14 23:00:00,,2018-11-22 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,38,Bois,CF_NIV_SUIV,False,False,20B,,restauration et aménagement d'un sentier du patrimoine
18-159547,2018-11-14 23:00:00,,2018-11-22 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,38,Bois,CF_NIV_SUIV,False,False,20A,,restauration et aménagement d'un sentier du patrimoine
18-159547,2018-11-14 23:00:00,,2018-11-22 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,64,Clôture,CF_NIV_SUIV,False,False,20B,,restauration et aménagement d'un sentier du patrimoine
18-159547,2018-11-14 23:00:00,,2018-11-22 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,64,Clôture,CF_NIV_SUIV,False,False,20A,,restauration et aménagement d'un sentier du patrimoine
18-159547,2018-11-14 23:00:00,,2018-11-22 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,116,Espaces verts,CF_NIV_SUIV,False,False,20B,,restauration et aménagement d'un sentier du patrimoine
18-159547,2018-11-14 23:00:00,,2018-11-22 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,116,Espaces verts,CF_NIV_SUIV,False,False,20A,,restauration et aménagement d'un sentier du patrimoine
18-159547,2018-11-14 23:00:00,,2018-11-22 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,195,Maçonnerie,CF_NIV_SUIV,False,False,20B,,restauration et aménagement d'un sentier du patrimoine
18-159547,2018-11-14 23:00:00,,2018-11-22 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,195,Maçonnerie,CF_NIV_SUIV,False,False,20A,,restauration et aménagement d'un sentier du patrimoine
18-159547,2018-11-14 23:00:00,,2018-11-22 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,333,Signalétique,CF_NIV_SUIV,False,False,20B,,restauration et aménagement d'un sentier du patrimoine
18-159547,2018-11-14 23:00:00,,2018-11-22 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,333,Signalétique,CF_NIV_SUIV,False,False,20A,,restauration et aménagement d'un sentier du patrimoine
18-159547,2018-11-14 23:00:00,,2018-11-22 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,350,Travaux forestiers,CF_NIV_SUIV,False,False,20B,,restauration et aménagement d'un sentier du patrimoine
18-159547,2018-11-14 23:00:00,,2018-11-22 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,350,Travaux forestiers,CF_NIV_SUIV,False,False,20A,,restauration et aménagement d'un sentier du patrimoine
18-159547,2018-11-14 23:00:00,,2018-11-22 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,358,Végétaux,CF_NIV_SUIV,False,False,20B,,restauration et aménagement d'un sentier du patrimoine
18-159547,2018-11-14 23:00:00,,2018-11-22 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,358,Végétaux,CF_NIV_SUIV,False,False,20A,,restauration et aménagement d'un sentier du patrimoine
18-159550,2018-11-16 23:00:00,,2018-12-19 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,133,Fibre optique,CF_NIV_SUIV,False,False,76,,Fourniture d'un droit d'usage irrévocable (IRU) de Fibres Optiques Noires (FON) entre les points d'extrémités décrits dans le CCTP ainsi que leur maintien en condition opérationnelle.
18-159551,2018-11-14 23:00:00,2018-12-20 11:00:00,2018-12-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,91,Digue,CF_NIV_SUIV,False,False,85,,Définition du système d'endiguement sur le territoire du Syndicat Mixte du Marais Poitevin Bassin du Lay
18-159551,2018-11-14 23:00:00,2018-12-20 11:00:00,2018-12-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,255,Ouvrage hydraulique,CF_NIV_SUIV,False,False,85,,Définition du système d'endiguement sur le territoire du Syndicat Mixte du Marais Poitevin Bassin du Lay
18-159551,2018-11-14 23:00:00,2018-12-20 11:00:00,2018-12-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,85,,Définition du système d'endiguement sur le territoire du Syndicat Mixte du Marais Poitevin Bassin du Lay
18-159553,2018-11-16 23:00:00,,2019-01-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,138,Gardiennage,CF_NIV_SUIV,False,False,62,,accord cadre à bons de commande pour le gardiennage et la télésurveillance des sites de la communauté d'agglomération de lens liévin
18-159553,2018-11-16 23:00:00,,2019-01-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,138,Gardiennage,CF_NIV_SUIV,False,False,59,,accord cadre à bons de commande pour le gardiennage et la télésurveillance des sites de la communauté d'agglomération de lens liévin
18-159553,2018-11-16 23:00:00,,2019-01-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,415,Télésurveillance,CF_NIV_SUIV,False,False,62,,accord cadre à bons de commande pour le gardiennage et la télésurveillance des sites de la communauté d'agglomération de lens liévin
18-159553,2018-11-16 23:00:00,,2019-01-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,415,Télésurveillance,CF_NIV_SUIV,False,False,59,,accord cadre à bons de commande pour le gardiennage et la télésurveillance des sites de la communauté d'agglomération de lens liévin
18-159554,2018-11-14 23:00:00,2018-12-10 11:00:00,2018-12-10 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,44,,Mission de maîtrise d'oeuvre relative aux travaux d'insonorisation de 3 sites de la Ville de Bouguenais
18-159555,2018-11-16 23:00:00,,2019-01-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,471,"Sondage, enquête",CF_NIV_SUIV,False,False,6,,réalisation d'enquêtes fraude sur le réseau urbain lignes d'azur
18-159556,2018-11-14 23:00:00,2018-12-11 14:00:00,2018-12-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,366,Voirie et réseaux divers,CF_NIV_SUIV,False,False,64,,Aménagement de la place du Polo
