BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
18-159723,ville de Toulouse,None,,,FRJ23,"Hôtel de Ville - 1, place du Capitole",31000,Toulouse,,,,,marchespublics@toulouse-metropole.fr,http://www.toulouse.fr,https://www.marchespublics.toulouse-metropole.fr/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
18-159724,Centre Hospitalier,None, PECHAUD Sihem,,,CS 80232,47305,Villeneuve sur Lot,,05-53-72-23-23,,05-53-72-23-23,sihem.pechaud@poledesanteduvilleneuvois.fr,,,,,,,False,False,,False,False
18-159725,Conseil Général de Tarn et Garonne,None,Stéphanie Delos,,,Tarn et Garonne Conseil Collectivités100 bd Hubert Gouze,82000,Montauban,,,,,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_WTF5yGtZt6,,,,,False,False,,False,False
18-159726,SYND INTERCOMM ADDUC EAU REGION COMMER,None,,,FR,2 rue des Acacias,53470,commer,,(+33) 2-43-00-45-30,,(+33) 2-43-00-70-53,accueil@commer.fr,http://demat.centraledesmarches.com,,,,http://demat.centraledesmarches.com,,False,True,,False,True
18-159727,Conseil Départemental de l'Hérault,None,,,FRJ13,"1977, Avenue des moulins Cedex 4",34087,MONTPELLIER,,(+33) 4-67-67-67-67,,,marches-publics@herault.fr,https://marches-publics.herault.fr,https://marches-publics.herault.fr,https://marches-publics.herault.fr,https://marches-publics.herault.fr,https://marches-publics.herault.fr,,False,True,,False,True
18-159728,CCAS de la Ville de Bordeaux,None,"M. HERVE Marie, CCAS de la Ville de Bordeaux",,,4 rue Claude Bonnier,33045,Bordeaux,,,,,centremarchesdbm@bordeaux-metropole.fr,,,,,,,False,False,,False,False
18-159729,Vendée Habitat - OPH de Vendée,27850001200184,,Madame le directeur général,FRG05,CS 60045 28 rue Benjamin Franklin,85002,La roche sur yon,,(+33) 2-51-09-85-85,,(+33) 1-57-67-34-10,marchespublics@vendeehabitat.fr,http://www.vendeehabitat.fr,http://www.vendeehabitat.fr,,http://www.vendeehabitat.fr,http://www.vendeehabitat.fr,,False,True,,False,True
18-159730,Université d'Angers,19490970100303,,,FRG02,40 rue de Rennes - BP 73532,49035,Angers cedex 01,,(+33) 2-41-96-22-52,,(+33) 2-41-96-22-65,marche.public@univ-angers.fr,http://www.univ-angers.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=404261&orgAcronyme=f2h,https://www.marches-publics.gouv.fr,,False,True,,False,True
18-159731,Préfecture des Hauts-de-Seine,None,,Responsable des Marchés Publics,FR105,167-177 Av Joliot Curie Direction des Ressources Humaines et des Moyens - Section Marchés Publics,92013,Nanterre,,(+33) -01-40-97-25-46,,,pref-marches-publics@hauts-de-seine.gouv.fr,https://www.marches-publics.gouv.fr,,,,,,False,True,,False,True
18-159732,MINDEF/SGA/DCSID/ESID.TOULON,None,,Acheteur TSEF Alexandra JUNG,,BCRM TOULON - ESID TLN - Boîte postale no 71,83800,Toulon cedex 9,,(+33) 4-22-43-48-78,,(+33) 4-22-43-44-09,esid-toulon-sai.secretaire.fct@intradef.gouv.fr,,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr,,,False,False,,False,False
18-159733,Ville de dol de bretagne,None,M. Maire Le,,,1 Grande Rue des stuarts,35120,DOL DE BRETAGNE,,02-99-48-00-17,,,compta-dir@dol.bzh,http://www.megalisbretagne.org,,,,,,False,False,,False,False
18-159734,COMMUNE D IVRY SUR SEINE,None,,Service Marchés Publics,FR107,Esplanade Georges Marrane,94205,Ivry-sur-Seine cedex,,(+33) 1-49-60-26-83,,,smp@ivry94.fr,https://marches.maximilien.fr/?page=frame.ConsultationsOrganisme&org=j4z,,,,,,False,True,,False,True
18-159737,Institut National du Cancer (INCa),None,,,FR105,52 AVENUE ANDRE MORIZET,92513,Boulogne-billancourt cedex,,,,,achat-public@institutcancer.fr,http://www.e-cancer.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_2ao0TNU-JI,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_2ao0TNU-JI,,False,True,,False,True
18-159738,COM AGL BSN ARCACHON SUD POLE ATLANTIQ,None,,,FRI12,2 allée d'Espagne,33311,Arcachon cedex,,(+33) -05-56-22-33-44,,,marchespublics@agglo-cobas.fr,https://www.agglo-cobas.fr,https://demat-ampa.fr,,https://demat-ampa.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=23662&orgAcronyme=s17p,https://demat-ampa.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=23662&orgAcronyme=s17p,,False,True,,False,True
18-159739,CA VAL D EUROPE AGGLOMERATION,None,,Direction de la Commande Publique,FR102,Château de Chessy BP 40-Chessy,77701,Marne la vallée cedex 4,,(+33) 1-60-43-80-80,,,dcp@vdeagglo.fr,http://www.valdeuropeagglo.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
18-159740,CNFPT,18001404502245,,,FR101,"80, rue de Reuilly - CS 41232",75578,Paris cedex 12,,(+33) 1-55-27-44-00,,,commande.publique@cnfpt.fr,http://www.cnfpt.fr,,,,,,False,True,,False,True
18-159741,METROPOLE D AIX MARSEILLE PROVENCE,None,,,FRL04,58 boulevard Charles Livon,13007,Marseille,,,,,marches.payssalonais@ampmetropole.fr,https://www.ampmetropole.fr,https://marchespublics.ampmetropole.fr,,,,,False,True,,False,True
18-159742,Ecole des Mines d'Albi Carmaux,None,"M. LEBLOND Geneviève, ECOLE DES MINES D'ALBI-CARMAUX",,,Campus Jarlard,81013,Albi,,05-63-49-30-16,,05-63-49-31-55,,http://www.mines-albi.fr,,,,,,False,False,,False,False
18-159743,Ville de Bergheim,None,,,FRF12,3 place du Dr Pierre Walter,68750,Bergheim (68),,(+33) -89-73-63-01,,(+33) 3-89-73-36-59,mairie.bergheim@wanadoo.fr,http://www.ville-bergheim.fr,http://marchespublics-amhr.omnikles.com/xmarches/,,,,,True,False,,False,True
18-159744,CHU-Hôpitaux de Rouen,None,,,FRD22,1 rue de Germont,76031,Rouen cedex,,(+33) 2-32-88-80-23,,,cellulemarches@chu-rouen.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
18-159745,SPL Laval Mayenne Aménagements,None,,,FR,"17, rue de Franche Comté - CS 30512",53000,Laval,,(+33) 2-43-91-45-25,,(+33) 2-43-91-45-29,johann.simon@groupement-lma.fr,http://www.achatpublic.com,http://www.achatpublic.com,,,,,False,True,,False,True
18-159746,siectom coteaux bearn adour,None,,,FR,300 zone des barthes,64160,sevignacq,,,,,siectom64@orange.fr,https://eadministration64.fr,,,,,,False,True,,False,True
18-159747,EHPAD Pays de Glazik,None,Crenn Gwënaelle,,,SIVOM du Pays Glazik,29370,Coray,,,,,,,,,,,,False,False,,False,False
18-159748,Syndicat Mixte Le Lac de Vassivière,None, Meyer Marie-Laure,,,Ile de Vassivière,87120,Beaumont du Lac,,05-55-69-20-45,,,syndicat@lelacdevassiviere.com,http://http://www.lelacdevassiviere.com/,http://http://www.lelacdevassiviere.com/,,,,,False,False,,False,False
18-159750,LANGUEDOC ROUSSILLON AMENAGEMENT,None,,,FRJ13,117 rue des Etats Généraux CS 19536,34961,Montpellier cedex 02,,(+33) 4-99-52-45-27,,(+33) 4-99-52-45-25,marches@lr-amenagement.fr,http://www.laregion.fr/Les-marches-publics-33845,,,http://www.laregion.fr/Les-marches-publics-33845,http://www.laregion.fr/Les-marches-publics-33845,,False,True,,False,True
18-159751,EPT Boucle Nord de Seine,None,,,FR105,1 Bis rue de la Paix,92230,Gennevilliers,,,,,alexiamontineri.eptbns@gmail.com,https://www.achatpublic.com/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
