BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
18-129077,2018-09-23 22:00:00,2018-10-16 15:00:00,2018-10-15 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,479,Amiante (désamiantage),CF_NIV_SUIV,False,False,72,,travaux de désamiantage de l'ancien restaurant interentreprises dans le cadre de l'opération de réaménagement de ces locaux en salles de boxe et d'haltérophilie.
18-129078,2018-09-16 22:00:00,2018-10-08 15:00:00,2018-10-07 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,443,"Electricité, gaz (fourniture)",CF_NIV_SUIV,False,False,57,,accord-cadre pour la fourniture de gaz et services associés pour la ville de thionville
18-129080,2018-09-27 22:00:00,,2018-11-04 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,75,,"travaux de modification du poste de livraison PLI12 du site jussieu - 4, place jussieu - 75005 paris"
18-129081,2018-09-16 22:00:00,2018-09-28 16:00:00,2018-09-27 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,38,,Travaux d'aménagement des installations de ventilation dans le cadre du Plan Particulier de Mise en Sureté des Collèges du Territoire Haut Rhone dauphinois du département de l'Isère
18-129082,2018-09-20 22:00:00,,2018-10-14 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,318,Sacs,CF_NIV_SUIV,False,False,1,,"Acquisition de sacs pour la collecte en sacs en porte à porte des déchets ménagers : Ordures Ménagères, Recyclables"
18-129084,2018-09-18 22:00:00,2018-10-18 11:00:00,2018-10-17 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,30,Bardage,CF_NIV_SUIV,True,False,44,,"construction du centre technique du pôle sud-ouest à bouaye. ce marché comporte une prestation d'insertion professionnelle de publics en difficulté pour les lots 1, 2, 3, 4, 5, 7, 9, 10, 12 et 13."
18-129084,2018-09-18 22:00:00,2018-10-18 11:00:00,2018-10-17 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,True,False,44,,"construction du centre technique du pôle sud-ouest à bouaye. ce marché comporte une prestation d'insertion professionnelle de publics en difficulté pour les lots 1, 2, 3, 4, 5, 7, 9, 10, 12 et 13."
18-129084,2018-09-18 22:00:00,2018-10-18 11:00:00,2018-10-17 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,57,Charpente,CF_NIV_SUIV,True,False,44,,"construction du centre technique du pôle sud-ouest à bouaye. ce marché comporte une prestation d'insertion professionnelle de publics en difficulté pour les lots 1, 2, 3, 4, 5, 7, 9, 10, 12 et 13."
18-129084,2018-09-18 22:00:00,2018-10-18 11:00:00,2018-10-17 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,61,Chauffage (travaux),CF_NIV_SUIV,True,False,44,,"construction du centre technique du pôle sud-ouest à bouaye. ce marché comporte une prestation d'insertion professionnelle de publics en difficulté pour les lots 1, 2, 3, 4, 5, 7, 9, 10, 12 et 13."
18-129084,2018-09-18 22:00:00,2018-10-18 11:00:00,2018-10-17 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,63,"Cloison, faux plafond",CF_NIV_SUIV,True,False,44,,"construction du centre technique du pôle sud-ouest à bouaye. ce marché comporte une prestation d'insertion professionnelle de publics en difficulté pour les lots 1, 2, 3, 4, 5, 7, 9, 10, 12 et 13."
