BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
18-158785,False,False,True,False,False,False,
18-158786,False,False,True,False,False,False,
18-158795,False,False,False,False,False,False,EPLE
18-158801,False,False,False,False,False,False,EPIC
18-158805,False,False,True,False,False,False,
18-158810,False,False,False,False,True,False,
18-158811,False,False,True,False,False,False,
18-158812,False,False,False,False,False,False,autre
18-158813,False,False,True,False,False,False,
18-158814,False,False,False,False,True,False,
18-158816,False,False,False,False,True,False,
18-158818,False,False,False,False,True,False,
18-158820,False,False,False,False,True,False,
18-158823,False,False,False,False,True,False,
18-158825,False,False,False,False,True,False,
18-158826,False,False,False,False,False,False,Palais consulaire
18-158833,False,False,True,False,False,False,
18-158835,False,False,False,False,False,False,Autres activités récréatives et de loisirs
18-158840,False,False,True,False,False,False,
18-158841,False,False,True,False,False,False,
18-158842,False,False,False,True,False,False,
18-158843,False,False,False,False,False,False,Etablissement public de santé
18-158854,False,False,False,True,False,False,
18-158855,True,False,False,False,False,False,
18-158856,False,False,True,False,False,False,
18-158858,False,False,False,False,False,False,Collectivité territoriale
18-158863,True,False,False,False,False,False,
18-158864,False,False,False,False,False,False,COMMUNE
18-158872,False,False,True,False,False,False,
18-158876,False,False,False,False,True,False,
18-158879,False,False,True,False,False,False,
18-158880,False,False,False,False,False,False,
18-158885,False,False,False,False,True,False,
18-158889,False,False,False,False,True,False,
18-158894,False,False,True,False,False,False,
18-158896,False,False,False,False,True,False,
18-158898,False,False,True,False,False,False,
18-158901,False,False,False,False,True,False,
18-158904,False,False,True,False,False,False,
18-158905,False,False,True,False,False,False,
18-158911,False,False,True,False,False,False,
18-158912,False,False,False,False,False,False,Etablissement public de santé
18-158917,False,False,False,False,False,False,OPH
18-158918,True,False,False,False,False,False,
18-158919,False,False,False,True,False,False,
18-158922,False,False,True,False,False,False,
18-158929,False,False,True,False,False,False,
18-158931,True,False,False,False,False,False,
18-158933,False,False,True,False,False,False,
18-158937,False,False,True,False,False,False,
18-158942,False,False,False,False,True,False,
18-158945,False,False,True,False,False,False,
18-158947,False,False,True,False,False,False,
18-158949,True,False,False,False,False,False,
18-158954,False,False,False,False,False,False,"Établissement public à caractère scientifique, culturel et professionnel."
18-158955,False,False,True,False,False,False,
18-158961,False,False,False,True,False,False,
18-158966,False,False,True,False,False,False,
18-158967,False,False,True,False,False,False,
18-158969,False,False,False,False,True,False,
18-158972,False,False,True,False,False,False,
