BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
15-107036,,,,False,False,,False,True,True,CF_NIV_SUIV,,
17-130395,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
17-61804,Aucune garantie financière n'est prévue,Règlement des comptes selon les modalités du C.C.A.G.-F.C.S. Le délai global de paiement est de 30 jours. Modalités de financement : Mandat Administratif Caractéristiques des prix : Prix unitaires Modalités de variation des prix : Prix Révisable,Aucune forme de groupement imposée à l'attributaire,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
18-111301,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-112339,,,"Groupement conjoint ou solidaire.Le mandataire du groupement conjoint sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles à l'égard du pouvoir adjudicateur.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
18-117548,,art. 110 à 131 du décret no2016-360 du 25 mars 2016Modalités de paiement : le délai global de paiement est de 30 jours à compter de la réception de la facture. Mandat administratif sur service fait,"En cas de groupement d'opérateurs économiques, la forme souhaitée par le pouvoir adjudicateur est un groupement conjoint avec mandataire solidaire. Si le groupement attributaire est d'une forme différente, il pourra se voir contraint d'assurer sa transformation pour se conformer au souhait du pouvoir adjudicateur.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.",False,False,,False,True,True,CF_NIV_SUIV,,
18-120909,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
18-122712,Il n'est pas prévu le versement d'une avance.,Le paiement des prestations s'effectuera dans les conditions prévues à l'article 10 du Cahier des Clauses Administratives Techniques Particulières (CCATP).Paiement par virement administratif sous 30 jours à compter de la réception des demandes de paiement.Intérêts moratoires : intérêts prévus au Décret no 2013-269 du 29 mars 2013 relatif à la lutte contre les retards de paiement dans les contrats de la commande publique.,"En cas de groupement, sa forme juridique est au libre choix du groupement. Cependant afin de simplifier les modalités de suivi des paiements, et pour une bonne exécution du marché, le pouvoir adjudicateur demande qu'en cas de groupement conjoint, le mandataire soit solidaire.En application de l'article 45-V du décret no 2016-360 du 25 mars 2016 relatif aux marchés publics, il est interdit aux candidats de présenter, pour chacun des lots, plusieurs offres en agissant à la fois :-En qualité de candidats individuels et de membres d'un ou plusieurs groupements qu'il en soit mandataire ou non ;-En qualité de membres de plusieurs groupements.",False,False,,False,True,True,CF_NIV_SUIV,,
18-123943,il n'est pas appliqué de retenue de garantie,le paiement se fera par mandat administratif dans un délai global de 30 jours,Le marché pourra être attribué à une seule entreprise ou à un groupement d'entreprises.Possibilité de présenter pour le marché plusieurs offres en agissant à la fois en qualité de candidats individuels et/ou de mandataire et de membres d'un ou plusieurs groupements : non,False,False,,False,True,True,CF_NIV_SUIV,,
18-125279,,Cette opération est financée sur les ressources propres du CNC. Le mode de règlement est le mandat avec paiement à 30 jours maximum après réception de la facture et admission des prestations.,"Si le candidat retenu est un groupement d'entreprises, un mandataire, solidaire en cas de groupement conjoint, sera obligatoirement désigné par les membres du groupement, dans le marché. Un même candidat ne pourra pas agir à la fois :-en qualité de candidats individuels et de membres d'un ou plusieurs groupements ;-en qualité de membres de plusieurs groupements.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
18-127068,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
18-127237,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
18-128053,,Fond National d'Adaptation de la Caisse Nationale d'Assurance Maladie.,,False,False,,False,True,True,CF_NIV_SUIV,,
18-128736,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-130673,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-130685,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-130689,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
18-131060,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
18-131992,,Le règlement des dépenses se fera par virement bancaire sur les fonds propres de la ville dans le délai de 30 jours prévu à l'article 1er du décret 2013-269 du 29 mars 2013.,"Aucune forme de groupement n'est imposée par le pouvoir adjudicateur.Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements, conformément à l'article 45-V-1 du décret no 2016-360 du 25 mars 2016.Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de membres de plusieurs groupements, conformément à l'article 45-V-2 du décret no 2016-360 du 25 mars 2016.En cas d'attribution de l'accord-cadre à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution de l'accord-cadre, de chacun des membres du groupement pour ses obligations contractuelles en application de l'article 45-III du décret no 2016-360 du 25 mars 2016.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
18-134313,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-135189,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-137051,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-137093,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-137238,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-137385,,,,False,False,,False,True,False,CF_NIV_SUIV,,
18-137504,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-137865,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
18-138807,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-140260,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-140656,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-141822,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
